Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class
19,mobilenetv3,cpu,2024-11-12 01:39:57.193815+00:00,2024-11-12 01:39:57.196215+00:00,2024-11-12 01:39:57.203258+00:00,1.jpg,499x381,1.1282,40.332,Italian greyhound,Italian greyhound
19,mobilenetv3,cpu,2024-11-12 01:39:58.323828+00:00,2024-11-12 01:39:58.331306+00:00,2024-11-12 01:39:58.340923+00:00,cat_0.jpg,640x481,1.077,14.485,water jug,water jug
19,mobilenetv3,cpu,2024-11-12 01:39:59.402547+00:00,2024-11-12 01:39:59.405056+00:00,2024-11-12 01:39:59.411719+00:00,cat_1.jpg,441x350,0.9501,53.589,"tabby, tabby cat","tabby, tabby cat"
19,mobilenetv3,cpu,2024-11-12 01:40:00.354369+00:00,2024-11-12 01:40:00.359787+00:00,2024-11-12 01:40:00.366743+00:00,cat_2.jpg,356x500,0.9083,99.132,Persian cat,Persian cat
19,mobilenetv3,cpu,2024-11-12 01:40:01.264378+00:00,2024-11-12 01:40:01.268947+00:00,2024-11-12 01:40:01.280168+00:00,dog_0.jpg,375x500,0.9598,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
19,mobilenetv3,cpu,2024-11-12 01:40:02.226007+00:00,2024-11-12 01:40:02.230721+00:00,2024-11-12 01:40:02.240412+00:00,dog_1.jpg,375x500,1.0511,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
20,mobilenetv3,cpu,2024-11-12 01:40:03.279634+00:00,2024-11-12 01:40:03.282017+00:00,2024-11-12 01:40:03.291838+00:00,1.jpg,499x381,0.8678,40.332,Italian greyhound,Italian greyhound
20,mobilenetv3,cpu,2024-11-12 01:40:04.149219+00:00,2024-11-12 01:40:04.156649+00:00,2024-11-12 01:40:04.166138+00:00,cat_0.jpg,640x481,1.0699,14.485,water jug,water jug
20,mobilenetv3,cpu,2024-11-12 01:40:05.220938+00:00,2024-11-12 01:40:05.223479+00:00,2024-11-12 01:40:05.230091+00:00,cat_1.jpg,441x350,0.7629,53.589,"tabby, tabby cat","tabby, tabby cat"
20,mobilenetv3,cpu,2024-11-12 01:40:05.985593+00:00,2024-11-12 01:40:05.992921+00:00,2024-11-12 01:40:06.000279+00:00,cat_2.jpg,356x500,1.1824,99.132,Persian cat,Persian cat
20,mobilenetv3,cpu,2024-11-12 01:40:07.169799+00:00,2024-11-12 01:40:07.174458+00:00,2024-11-12 01:40:07.181620+00:00,dog_0.jpg,375x500,0.7141,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
20,mobilenetv3,cpu,2024-11-12 01:40:07.885655+00:00,2024-11-12 01:40:07.890545+00:00,2024-11-12 01:40:07.897753+00:00,dog_1.jpg,375x500,0.8693,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
21,mobilenetv3,cpu,2024-11-12 01:40:08.757002+00:00,2024-11-12 01:40:08.759462+00:00,2024-11-12 01:40:08.769261+00:00,1.jpg,499x381,1.0008,40.332,Italian greyhound,Italian greyhound
21,mobilenetv3,cpu,2024-11-12 01:40:09.759559+00:00,2024-11-12 01:40:09.767039+00:00,2024-11-12 01:40:09.777855+00:00,cat_0.jpg,640x481,0.9965,14.485,water jug,water jug
21,mobilenetv3,cpu,2024-11-12 01:40:10.758209+00:00,2024-11-12 01:40:10.762639+00:00,2024-11-12 01:40:10.769480+00:00,cat_1.jpg,441x350,0.9959,53.589,"tabby, tabby cat","tabby, tabby cat"
21,mobilenetv3,cpu,2024-11-12 01:40:11.755914+00:00,2024-11-12 01:40:11.761879+00:00,2024-11-12 01:40:11.768860+00:00,cat_2.jpg,356x500,0.8755,99.132,Persian cat,Persian cat
21,mobilenetv3,cpu,2024-11-12 01:40:12.633286+00:00,2024-11-12 01:40:12.637871+00:00,2024-11-12 01:40:12.644876+00:00,dog_0.jpg,375x500,0.9853,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
21,mobilenetv3,cpu,2024-11-12 01:40:13.620481+00:00,2024-11-12 01:40:13.625308+00:00,2024-11-12 01:40:13.636941+00:00,dog_1.jpg,375x500,1.0421,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
22,mobilenetv3,cpu,2024-11-12 01:40:14.664520+00:00,2024-11-12 01:40:14.666904+00:00,2024-11-12 01:40:14.673914+00:00,1.jpg,499x381,0.7114,40.332,Italian greyhound,Italian greyhound
22,mobilenetv3,cpu,2024-11-12 01:40:15.377839+00:00,2024-11-12 01:40:15.385392+00:00,2024-11-12 01:40:15.397198+00:00,cat_0.jpg,640x481,1.0704,14.485,water jug,water jug
22,mobilenetv3,cpu,2024-11-12 01:40:16.450335+00:00,2024-11-12 01:40:16.452822+00:00,2024-11-12 01:40:16.456881+00:00,cat_1.jpg,441x350,0.8432,53.589,"tabby, tabby cat","tabby, tabby cat"
22,mobilenetv3,cpu,2024-11-12 01:40:17.295324+00:00,2024-11-12 01:40:17.300668+00:00,2024-11-12 01:40:17.307549+00:00,cat_2.jpg,356x500,1.0328,99.132,Persian cat,Persian cat
22,mobilenetv3,cpu,2024-11-12 01:40:18.329841+00:00,2024-11-12 01:40:18.334425+00:00,2024-11-12 01:40:18.341616+00:00,dog_0.jpg,375x500,1.0078,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
22,mobilenetv3,cpu,2024-11-12 01:40:19.339805+00:00,2024-11-12 01:40:19.344774+00:00,2024-11-12 01:40:19.352222+00:00,dog_1.jpg,375x500,0.9736,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
23,mobilenetv3,cpu,2024-11-12 01:40:20.315482+00:00,2024-11-12 01:40:20.318942+00:00,2024-11-12 01:40:20.326054+00:00,1.jpg,499x381,1.0277,40.332,Italian greyhound,Italian greyhound
23,mobilenetv3,cpu,2024-11-12 01:40:21.344860+00:00,2024-11-12 01:40:21.352332+00:00,2024-11-12 01:40:21.360319+00:00,cat_0.jpg,640x481,0.9724,14.485,water jug,water jug
23,mobilenetv3,cpu,2024-11-12 01:40:22.318942+00:00,2024-11-12 01:40:22.321431+00:00,2024-11-12 01:40:22.330636+00:00,cat_1.jpg,441x350,0.9432,53.589,"tabby, tabby cat","tabby, tabby cat"
23,mobilenetv3,cpu,2024-11-12 01:40:23.264014+00:00,2024-11-12 01:40:23.269473+00:00,2024-11-12 01:40:23.278789+00:00,cat_2.jpg,356x500,1.1776,99.132,Persian cat,Persian cat
23,mobilenetv3,cpu,2024-11-12 01:40:24.443423+00:00,2024-11-12 01:40:24.448002+00:00,2024-11-12 01:40:24.455176+00:00,dog_0.jpg,375x500,0.9679,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
23,mobilenetv3,cpu,2024-11-12 01:40:25.413103+00:00,2024-11-12 01:40:25.417855+00:00,2024-11-12 01:40:25.427451+00:00,dog_1.jpg,375x500,1.0571,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
24,mobilenetv3,cpu,2024-11-12 01:40:26.472203+00:00,2024-11-12 01:40:26.474586+00:00,2024-11-12 01:40:26.481549+00:00,1.jpg,499x381,0.7806,40.332,Italian greyhound,Italian greyhound
24,mobilenetv3,cpu,2024-11-12 01:40:27.254480+00:00,2024-11-12 01:40:27.261936+00:00,2024-11-12 01:40:27.268918+00:00,cat_0.jpg,640x481,0.9146,14.485,water jug,water jug
24,mobilenetv3,cpu,2024-11-12 01:40:28.170859+00:00,2024-11-12 01:40:28.173364+00:00,2024-11-12 01:40:28.183480+00:00,cat_1.jpg,441x350,1.1229,53.589,"tabby, tabby cat","tabby, tabby cat"
24,mobilenetv3,cpu,2024-11-12 01:40:29.295619+00:00,2024-11-12 01:40:29.300958+00:00,2024-11-12 01:40:29.310552+00:00,cat_2.jpg,356x500,1.0453,99.132,Persian cat,Persian cat
24,mobilenetv3,cpu,2024-11-12 01:40:30.342793+00:00,2024-11-12 01:40:30.347452+00:00,2024-11-12 01:40:30.354516+00:00,dog_0.jpg,375x500,0.8109,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
24,mobilenetv3,cpu,2024-11-12 01:40:31.155439+00:00,2024-11-12 01:40:31.160169+00:00,2024-11-12 01:40:31.177358+00:00,dog_1.jpg,375x500,1.0431,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
25,mobilenetv3,cpu,2024-11-12 01:40:32.200477+00:00,2024-11-12 01:40:32.202871+00:00,2024-11-12 01:40:32.216150+00:00,1.jpg,499x381,1.0013,40.332,Italian greyhound,Italian greyhound
25,mobilenetv3,cpu,2024-11-12 01:40:33.203573+00:00,2024-11-12 01:40:33.211055+00:00,2024-11-12 01:40:33.229190+00:00,cat_0.jpg,640x481,1.1147,14.485,water jug,water jug
25,mobilenetv3,cpu,2024-11-12 01:40:34.320040+00:00,2024-11-12 01:40:34.322520+00:00,2024-11-12 01:40:34.329315+00:00,cat_1.jpg,441x350,0.9521,53.589,"tabby, tabby cat","tabby, tabby cat"
25,mobilenetv3,cpu,2024-11-12 01:40:35.273905+00:00,2024-11-12 01:40:35.279253+00:00,2024-11-12 01:40:35.289124+00:00,cat_2.jpg,356x500,0.9066,99.132,Persian cat,Persian cat
25,mobilenetv3,cpu,2024-11-12 01:40:36.182213+00:00,2024-11-12 01:40:36.186814+00:00,2024-11-12 01:40:36.196500+00:00,dog_0.jpg,375x500,0.7911,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
25,mobilenetv3,cpu,2024-11-12 01:40:36.975056+00:00,2024-11-12 01:40:36.981594+00:00,2024-11-12 01:40:36.988694+00:00,dog_1.jpg,375x500,0.9272,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
26,mobilenetv3,cpu,2024-11-12 01:40:37.904231+00:00,2024-11-12 01:40:37.908535+00:00,2024-11-12 01:40:37.919733+00:00,1.jpg,499x381,1.0743,40.332,Italian greyhound,Italian greyhound
26,mobilenetv3,cpu,2024-11-12 01:40:38.980730+00:00,2024-11-12 01:40:38.992442+00:00,2024-11-12 01:40:39.003195+00:00,cat_0.jpg,640x481,1.0801,14.485,water jug,water jug
26,mobilenetv3,cpu,2024-11-12 01:40:40.062497+00:00,2024-11-12 01:40:40.064983+00:00,2024-11-12 01:40:40.074167+00:00,cat_1.jpg,441x350,0.9173,53.589,"tabby, tabby cat","tabby, tabby cat"
26,mobilenetv3,cpu,2024-11-12 01:40:40.983279+00:00,2024-11-12 01:40:40.988686+00:00,2024-11-12 01:40:40.995910+00:00,cat_2.jpg,356x500,1.1161,99.132,Persian cat,Persian cat
26,mobilenetv3,cpu,2024-11-12 01:40:42.099587+00:00,2024-11-12 01:40:42.104179+00:00,2024-11-12 01:40:42.113708+00:00,dog_0.jpg,375x500,1.008,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
26,mobilenetv3,cpu,2024-11-12 01:40:43.109344+00:00,2024-11-12 01:40:43.114899+00:00,2024-11-12 01:40:43.126126+00:00,dog_1.jpg,375x500,0.9248,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
27,mobilenetv3,cpu,2024-11-12 01:40:44.036131+00:00,2024-11-12 01:40:44.038504+00:00,2024-11-12 01:40:44.048090+00:00,1.jpg,499x381,0.9517,40.332,Italian greyhound,Italian greyhound
27,mobilenetv3,cpu,2024-11-12 01:40:44.989602+00:00,2024-11-12 01:40:44.997085+00:00,2024-11-12 01:40:45.004933+00:00,cat_0.jpg,640x481,0.9367,14.485,water jug,water jug
27,mobilenetv3,cpu,2024-11-12 01:40:45.928106+00:00,2024-11-12 01:40:45.930572+00:00,2024-11-12 01:40:45.937421+00:00,cat_1.jpg,441x350,0.9716,53.589,"tabby, tabby cat","tabby, tabby cat"
27,mobilenetv3,cpu,2024-11-12 01:40:46.901916+00:00,2024-11-12 01:40:46.907251+00:00,2024-11-12 01:40:46.919577+00:00,cat_2.jpg,356x500,0.8229,99.132,Persian cat,Persian cat
27,mobilenetv3,cpu,2024-11-12 01:40:47.726618+00:00,2024-11-12 01:40:47.731223+00:00,2024-11-12 01:40:47.738083+00:00,dog_0.jpg,375x500,0.643,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
27,mobilenetv3,cpu,2024-11-12 01:40:48.371419+00:00,2024-11-12 01:40:48.377882+00:00,2024-11-12 01:40:48.385032+00:00,dog_1.jpg,375x500,0.5133,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
28,mobilenetv3,cpu,2024-11-12 01:40:48.886572+00:00,2024-11-12 01:40:48.889104+00:00,2024-11-12 01:40:48.895997+00:00,1.jpg,499x381,0.7672,40.332,Italian greyhound,Italian greyhound
28,mobilenetv3,cpu,2024-11-12 01:40:49.656056+00:00,2024-11-12 01:40:49.673140+00:00,2024-11-12 01:40:49.683147+00:00,cat_0.jpg,640x481,0.6159,14.485,water jug,water jug
28,mobilenetv3,cpu,2024-11-12 01:40:50.273769+00:00,2024-11-12 01:40:50.276370+00:00,2024-11-12 01:40:50.280416+00:00,cat_1.jpg,441x350,0.3658,53.589,"tabby, tabby cat","tabby, tabby cat"
28,mobilenetv3,cpu,2024-11-12 01:40:50.641312+00:00,2024-11-12 01:40:50.646641+00:00,2024-11-12 01:40:50.650869+00:00,cat_2.jpg,356x500,0.2424,99.132,Persian cat,Persian cat
28,mobilenetv3,cpu,2024-11-12 01:40:50.885320+00:00,2024-11-12 01:40:50.889894+00:00,2024-11-12 01:40:50.896056+00:00,dog_0.jpg,375x500,0.4842,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
28,mobilenetv3,cpu,2024-11-12 01:40:51.371247+00:00,2024-11-12 01:40:51.375967+00:00,2024-11-12 01:40:51.393101+00:00,dog_1.jpg,375x500,1.169,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
29,mobilenetv3,cpu,2024-11-12 01:40:52.542263+00:00,2024-11-12 01:40:52.544730+00:00,2024-11-12 01:40:52.548980+00:00,1.jpg,499x381,0.5155,40.332,Italian greyhound,Italian greyhound
29,mobilenetv3,cpu,2024-11-12 01:40:53.059526+00:00,2024-11-12 01:40:53.066948+00:00,2024-11-12 01:40:53.074592+00:00,cat_0.jpg,640x481,1.259,14.485,water jug,water jug
29,mobilenetv3,cpu,2024-11-12 01:40:54.320830+00:00,2024-11-12 01:40:54.323299+00:00,2024-11-12 01:40:54.336855+00:00,cat_1.jpg,441x350,0.4028,53.589,"tabby, tabby cat","tabby, tabby cat"
29,mobilenetv3,cpu,2024-11-12 01:40:54.725431+00:00,2024-11-12 01:40:54.730787+00:00,2024-11-12 01:40:54.734980+00:00,cat_2.jpg,356x500,0.8125,99.132,Persian cat,Persian cat
29,mobilenetv3,cpu,2024-11-12 01:40:55.540159+00:00,2024-11-12 01:40:55.544738+00:00,2024-11-12 01:40:55.555999+00:00,dog_0.jpg,375x500,1.0661,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
29,mobilenetv3,cpu,2024-11-12 01:40:56.608396+00:00,2024-11-12 01:40:56.613092+00:00,2024-11-12 01:40:56.619957+00:00,dog_1.jpg,375x500,0.8649,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
30,mobilenetv3,cpu,2024-11-12 01:40:57.475822+00:00,2024-11-12 01:40:57.478275+00:00,2024-11-12 01:40:57.482538+00:00,1.jpg,499x381,0.8309,40.332,Italian greyhound,Italian greyhound
30,mobilenetv3,cpu,2024-11-12 01:40:58.308488+00:00,2024-11-12 01:40:58.315957+00:00,2024-11-12 01:40:58.323946+00:00,cat_0.jpg,640x481,0.8849,14.485,water jug,water jug
30,mobilenetv3,cpu,2024-11-12 01:40:59.195191+00:00,2024-11-12 01:40:59.197710+00:00,2024-11-12 01:40:59.205167+00:00,cat_1.jpg,441x350,1.0075,53.589,"tabby, tabby cat","tabby, tabby cat"
30,mobilenetv3,cpu,2024-11-12 01:41:00.204494+00:00,2024-11-12 01:41:00.209875+00:00,2024-11-12 01:41:00.216903+00:00,cat_2.jpg,356x500,0.4483,99.132,Persian cat,Persian cat
30,mobilenetv3,cpu,2024-11-12 01:41:00.654538+00:00,2024-11-12 01:41:00.659137+00:00,2024-11-12 01:41:00.666139+00:00,dog_0.jpg,375x500,0.9205,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
30,mobilenetv3,cpu,2024-11-12 01:41:01.576805+00:00,2024-11-12 01:41:01.581526+00:00,2024-11-12 01:41:01.590934+00:00,dog_1.jpg,375x500,0.9953,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
31,mobilenetv3,cpu,2024-11-12 01:41:02.574031+00:00,2024-11-12 01:41:02.576457+00:00,2024-11-12 01:41:02.584558+00:00,1.jpg,499x381,0.9132,40.332,Italian greyhound,Italian greyhound
31,mobilenetv3,cpu,2024-11-12 01:41:03.489639+00:00,2024-11-12 01:41:03.503928+00:00,2024-11-12 01:41:03.511231+00:00,cat_0.jpg,640x481,1.0417,14.485,water jug,water jug
31,mobilenetv3,cpu,2024-11-12 01:41:04.533150+00:00,2024-11-12 01:41:04.535661+00:00,2024-11-12 01:41:04.542387+00:00,cat_1.jpg,441x350,0.9237,53.589,"tabby, tabby cat","tabby, tabby cat"
31,mobilenetv3,cpu,2024-11-12 01:41:05.458671+00:00,2024-11-12 01:41:05.464052+00:00,2024-11-12 01:41:05.470058+00:00,cat_2.jpg,356x500,0.8527,99.132,Persian cat,Persian cat
31,mobilenetv3,cpu,2024-11-12 01:41:06.313063+00:00,2024-11-12 01:41:06.317643+00:00,2024-11-12 01:41:06.324622+00:00,dog_0.jpg,375x500,1.0118,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
31,mobilenetv3,cpu,2024-11-12 01:41:07.326640+00:00,2024-11-12 01:41:07.331410+00:00,2024-11-12 01:41:07.341117+00:00,dog_1.jpg,375x500,1.0397,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
32,mobilenetv3,cpu,2024-11-12 01:41:08.368378+00:00,2024-11-12 01:41:08.370788+00:00,2024-11-12 01:41:08.382833+00:00,1.jpg,499x381,0.9876,40.332,Italian greyhound,Italian greyhound
32,mobilenetv3,cpu,2024-11-12 01:41:09.358177+00:00,2024-11-12 01:41:09.365689+00:00,2024-11-12 01:41:09.370786+00:00,cat_0.jpg,640x481,0.8508,14.485,water jug,water jug
32,mobilenetv3,cpu,2024-11-12 01:41:10.210806+00:00,2024-11-12 01:41:10.213377+00:00,2024-11-12 01:41:10.217410+00:00,cat_1.jpg,441x350,0.393,53.589,"tabby, tabby cat","tabby, tabby cat"
32,mobilenetv3,cpu,2024-11-12 01:41:10.605559+00:00,2024-11-12 01:41:10.610906+00:00,2024-11-12 01:41:10.618234+00:00,cat_2.jpg,356x500,0.958,99.132,Persian cat,Persian cat
32,mobilenetv3,cpu,2024-11-12 01:41:11.565771+00:00,2024-11-12 01:41:11.572679+00:00,2024-11-12 01:41:11.587441+00:00,dog_0.jpg,375x500,1.1801,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
32,mobilenetv3,cpu,2024-11-12 01:41:12.747782+00:00,2024-11-12 01:41:12.752512+00:00,2024-11-12 01:41:12.759771+00:00,dog_1.jpg,375x500,1.0318,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
33,mobilenetv3,cpu,2024-11-12 01:41:13.781575+00:00,2024-11-12 01:41:13.784029+00:00,2024-11-12 01:41:13.791039+00:00,1.jpg,499x381,0.6852,40.332,Italian greyhound,Italian greyhound
33,mobilenetv3,cpu,2024-11-12 01:41:14.468552+00:00,2024-11-12 01:41:14.476000+00:00,2024-11-12 01:41:14.484006+00:00,cat_0.jpg,640x481,0.9523,14.485,water jug,water jug
33,mobilenetv3,cpu,2024-11-12 01:41:15.422565+00:00,2024-11-12 01:41:15.425061+00:00,2024-11-12 01:41:15.434968+00:00,cat_1.jpg,441x350,1.0048,53.589,"tabby, tabby cat","tabby, tabby cat"
33,mobilenetv3,cpu,2024-11-12 01:41:16.429674+00:00,2024-11-12 01:41:16.435051+00:00,2024-11-12 01:41:16.452413+00:00,cat_2.jpg,356x500,0.9713,99.132,Persian cat,Persian cat
33,mobilenetv3,cpu,2024-11-12 01:41:17.402723+00:00,2024-11-12 01:41:17.407330+00:00,2024-11-12 01:41:17.414430+00:00,dog_0.jpg,375x500,0.9643,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
33,mobilenetv3,cpu,2024-11-12 01:41:18.369203+00:00,2024-11-12 01:41:18.373963+00:00,2024-11-12 01:41:18.384743+00:00,dog_1.jpg,375x500,1.0873,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
34,mobilenetv3,cpu,2024-11-12 01:41:19.458529+00:00,2024-11-12 01:41:19.461041+00:00,2024-11-12 01:41:19.480115+00:00,1.jpg,499x381,0.8532,40.332,Italian greyhound,Italian greyhound
34,mobilenetv3,cpu,2024-11-12 01:41:20.313447+00:00,2024-11-12 01:41:20.320939+00:00,2024-11-12 01:41:20.328903+00:00,cat_0.jpg,640x481,0.8008,14.485,water jug,water jug
34,mobilenetv3,cpu,2024-11-12 01:41:21.116031+00:00,2024-11-12 01:41:21.118510+00:00,2024-11-12 01:41:21.125336+00:00,cat_1.jpg,441x350,1.1783,53.589,"tabby, tabby cat","tabby, tabby cat"
34,mobilenetv3,cpu,2024-11-12 01:41:22.296592+00:00,2024-11-12 01:41:22.301936+00:00,2024-11-12 01:41:22.313385+00:00,cat_2.jpg,356x500,0.9088,99.132,Persian cat,Persian cat
34,mobilenetv3,cpu,2024-11-12 01:41:23.207181+00:00,2024-11-12 01:41:23.214039+00:00,2024-11-12 01:41:23.221167+00:00,dog_0.jpg,375x500,0.7583,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
34,mobilenetv3,cpu,2024-11-12 01:41:23.967272+00:00,2024-11-12 01:41:23.972052+00:00,2024-11-12 01:41:23.980974+00:00,dog_1.jpg,375x500,1.041,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
35,mobilenetv3,cpu,2024-11-12 01:41:25.010222+00:00,2024-11-12 01:41:25.012634+00:00,2024-11-12 01:41:25.021918+00:00,1.jpg,499x381,1.0788,40.332,Italian greyhound,Italian greyhound
35,mobilenetv3,cpu,2024-11-12 01:41:26.090688+00:00,2024-11-12 01:41:26.098186+00:00,2024-11-12 01:41:26.108323+00:00,cat_0.jpg,640x481,0.9751,14.485,water jug,water jug
35,mobilenetv3,cpu,2024-11-12 01:41:27.067611+00:00,2024-11-12 01:41:27.070095+00:00,2024-11-12 01:41:27.076848+00:00,cat_1.jpg,441x350,0.9297,53.589,"tabby, tabby cat","tabby, tabby cat"
35,mobilenetv3,cpu,2024-11-12 01:41:27.999145+00:00,2024-11-12 01:41:28.004544+00:00,2024-11-12 01:41:28.011499+00:00,cat_2.jpg,356x500,0.9015,99.132,Persian cat,Persian cat
35,mobilenetv3,cpu,2024-11-12 01:41:28.902404+00:00,2024-11-12 01:41:28.907038+00:00,2024-11-12 01:41:28.916246+00:00,dog_0.jpg,375x500,0.9641,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
35,mobilenetv3,cpu,2024-11-12 01:41:29.868313+00:00,2024-11-12 01:41:29.873071+00:00,2024-11-12 01:41:29.877431+00:00,dog_1.jpg,375x500,0.5491,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
36,mobilenetv3,cpu,2024-11-12 01:41:30.419985+00:00,2024-11-12 01:41:30.422349+00:00,2024-11-12 01:41:30.436814+00:00,1.jpg,499x381,0.835,40.332,Italian greyhound,Italian greyhound
36,mobilenetv3,cpu,2024-11-12 01:41:31.256679+00:00,2024-11-12 01:41:31.264148+00:00,2024-11-12 01:41:31.282255+00:00,cat_0.jpg,640x481,1.0998,14.485,water jug,water jug
36,mobilenetv3,cpu,2024-11-12 01:41:32.358239+00:00,2024-11-12 01:41:32.360743+00:00,2024-11-12 01:41:32.364772+00:00,cat_1.jpg,441x350,0.5741,53.589,"tabby, tabby cat","tabby, tabby cat"
36,mobilenetv3,cpu,2024-11-12 01:41:32.934012+00:00,2024-11-12 01:41:32.939382+00:00,2024-11-12 01:41:32.948091+00:00,cat_2.jpg,356x500,0.9576,99.132,Persian cat,Persian cat
36,mobilenetv3,cpu,2024-11-12 01:41:33.893361+00:00,2024-11-12 01:41:33.897932+00:00,2024-11-12 01:41:33.905677+00:00,dog_0.jpg,375x500,0.9771,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
36,mobilenetv3,cpu,2024-11-12 01:41:34.872311+00:00,2024-11-12 01:41:34.877031+00:00,2024-11-12 01:41:34.886915+00:00,dog_1.jpg,375x500,1.0502,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
37,mobilenetv3,cpu,2024-11-12 01:41:35.924584+00:00,2024-11-12 01:41:35.926971+00:00,2024-11-12 01:41:35.936732+00:00,1.jpg,499x381,1.0134,40.332,Italian greyhound,Italian greyhound
37,mobilenetv3,cpu,2024-11-12 01:41:36.940359+00:00,2024-11-12 01:41:36.947835+00:00,2024-11-12 01:41:36.958062+00:00,cat_0.jpg,640x481,0.8538,14.485,water jug,water jug
37,mobilenetv3,cpu,2024-11-12 01:41:37.796360+00:00,2024-11-12 01:41:37.798876+00:00,2024-11-12 01:41:37.805462+00:00,cat_1.jpg,441x350,0.9604,53.589,"tabby, tabby cat","tabby, tabby cat"
37,mobilenetv3,cpu,2024-11-12 01:41:38.758598+00:00,2024-11-12 01:41:38.763997+00:00,2024-11-12 01:41:38.772923+00:00,cat_2.jpg,356x500,0.9017,99.132,Persian cat,Persian cat
37,mobilenetv3,cpu,2024-11-12 01:41:39.662507+00:00,2024-11-12 01:41:39.667094+00:00,2024-11-12 01:41:39.686401+00:00,dog_0.jpg,375x500,1.0843,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
37,mobilenetv3,cpu,2024-11-12 01:41:40.748678+00:00,2024-11-12 01:41:40.753438+00:00,2024-11-12 01:41:40.760535+00:00,dog_1.jpg,375x500,1.0366,81.686,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog"
38,mobilenetv3,cpu,2024-11-12 01:41:41.787817+00:00,2024-11-12 01:41:41.790201+00:00,2024-11-12 01:41:41.796373+00:00,1.jpg,499x381,0.4143,40.332,Italian greyhound,Italian greyhound
38,mobilenetv3,cpu,2024-11-12 01:41:42.203410+00:00,2024-11-12 01:41:42.220037+00:00,2024-11-12 01:41:42.238021+00:00,cat_0.jpg,640x481,1.0248,14.485,water jug,water jug
38,mobilenetv3,cpu,2024-11-12 01:41:43.229920+00:00,2024-11-12 01:41:43.232722+00:00,2024-11-12 01:41:43.241001+00:00,cat_1.jpg,441x350,1.0613,53.589,"tabby, tabby cat","tabby, tabby cat"
38,mobilenetv3,cpu,2024-11-12 01:41:44.293490+00:00,2024-11-12 01:41:44.298839+00:00,2024-11-12 01:41:44.311776+00:00,cat_2.jpg,356x500,1.0681,99.132,Persian cat,Persian cat
38,mobilenetv3,cpu,2024-11-12 01:41:45.363392+00:00,2024-11-12 01:41:45.368034+00:00,2024-11-12 01:41:45.375082+00:00,dog_0.jpg,375x500,0.8995,69.595,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute"
