Loop Run Count,Model,Device,Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,FPS
77,resnet50,gpu,2024-11-14 23:27:15.045942+00:00,2024-11-14 23:27:15.051139+00:00,2024-11-14 23:27:15.057653+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
77,resnet50,gpu,2024-11-14 23:27:15.081097+00:00,2024-11-14 23:27:15.085552+00:00,2024-11-14 23:27:15.091983+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
77,resnet50,gpu,2024-11-14 23:27:15.115499+00:00,2024-11-14 23:27:15.120108+00:00,2024-11-14 23:27:15.126630+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
78,resnet50,gpu,2024-11-14 23:27:15.150560+00:00,2024-11-14 23:27:15.152852+00:00,2024-11-14 23:27:15.159450+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
78,resnet50,gpu,2024-11-14 23:27:15.182765+00:00,2024-11-14 23:27:15.190017+00:00,2024-11-14 23:27:15.197320+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
78,resnet50,gpu,2024-11-14 23:27:15.220977+00:00,2024-11-14 23:27:15.223278+00:00,2024-11-14 23:27:15.229552+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
78,resnet50,gpu,2024-11-14 23:27:15.252912+00:00,2024-11-14 23:27:15.258070+00:00,2024-11-14 23:27:15.262313+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
78,resnet50,gpu,2024-11-14 23:27:15.285600+00:00,2024-11-14 23:27:15.290025+00:00,2024-11-14 23:27:15.294299+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
78,resnet50,gpu,2024-11-14 23:27:15.317597+00:00,2024-11-14 23:27:15.322124+00:00,2024-11-14 23:27:15.326384+00:00,dog_1.jpg,375x500,0.021,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",47.61904762
79,resnet50,gpu,2024-11-14 23:27:15.351504+00:00,2024-11-14 23:27:15.353759+00:00,2024-11-14 23:27:15.358089+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
79,resnet50,gpu,2024-11-14 23:27:15.381585+00:00,2024-11-14 23:27:15.388846+00:00,2024-11-14 23:27:15.394228+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
79,resnet50,gpu,2024-11-14 23:27:15.417620+00:00,2024-11-14 23:27:15.419925+00:00,2024-11-14 23:27:15.423912+00:00,cat_1.jpg,441x350,0.02,64.68,"tabby, tabby cat","tabby, tabby cat",50
79,resnet50,gpu,2024-11-14 23:27:15.447080+00:00,2024-11-14 23:27:15.452227+00:00,2024-11-14 23:27:15.456680+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
79,resnet50,gpu,2024-11-14 23:27:15.480228+00:00,2024-11-14 23:27:15.484675+00:00,2024-11-14 23:27:15.489149+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
79,resnet50,gpu,2024-11-14 23:27:15.512452+00:00,2024-11-14 23:27:15.517049+00:00,2024-11-14 23:27:15.521360+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
80,resnet50,gpu,2024-11-14 23:27:15.544939+00:00,2024-11-14 23:27:15.547140+00:00,2024-11-14 23:27:15.552035+00:00,1.jpg,499x381,0.0204,19.457,Border collie,Border collie,49.01960784
80,resnet50,gpu,2024-11-14 23:27:15.575854+00:00,2024-11-14 23:27:15.583129+00:00,2024-11-14 23:27:15.588507+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
80,resnet50,gpu,2024-11-14 23:27:15.612266+00:00,2024-11-14 23:27:15.614608+00:00,2024-11-14 23:27:15.618869+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
80,resnet50,gpu,2024-11-14 23:27:15.642204+00:00,2024-11-14 23:27:15.647352+00:00,2024-11-14 23:27:15.651538+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
80,resnet50,gpu,2024-11-14 23:27:15.675102+00:00,2024-11-14 23:27:15.679531+00:00,2024-11-14 23:27:15.684106+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
80,resnet50,gpu,2024-11-14 23:27:15.707446+00:00,2024-11-14 23:27:15.711986+00:00,2024-11-14 23:27:15.716271+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
81,resnet50,gpu,2024-11-14 23:27:15.739757+00:00,2024-11-14 23:27:15.741981+00:00,2024-11-14 23:27:15.746161+00:00,1.jpg,499x381,0.0211,19.457,Border collie,Border collie,47.39336493
81,resnet50,gpu,2024-11-14 23:27:15.771170+00:00,2024-11-14 23:27:15.778413+00:00,2024-11-14 23:27:15.783631+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
81,resnet50,gpu,2024-11-14 23:27:15.807163+00:00,2024-11-14 23:27:15.809517+00:00,2024-11-14 23:27:15.813566+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
81,resnet50,gpu,2024-11-14 23:27:15.837215+00:00,2024-11-14 23:27:15.842377+00:00,2024-11-14 23:27:15.848523+00:00,cat_2.jpg,356x500,0.0204,99.544,Persian cat,Persian cat,49.01960784
81,resnet50,gpu,2024-11-14 23:27:15.872099+00:00,2024-11-14 23:27:15.876633+00:00,2024-11-14 23:27:15.884582+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
81,resnet50,gpu,2024-11-14 23:27:15.908028+00:00,2024-11-14 23:27:15.912784+00:00,2024-11-14 23:27:15.920631+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
82,resnet50,gpu,2024-11-14 23:27:15.944357+00:00,2024-11-14 23:27:15.946678+00:00,2024-11-14 23:27:15.953285+00:00,1.jpg,499x381,0.0211,19.457,Border collie,Border collie,47.39336493
82,resnet50,gpu,2024-11-14 23:27:15.977183+00:00,2024-11-14 23:27:15.984440+00:00,2024-11-14 23:27:15.991779+00:00,cat_0.jpg,640x481,0.0201,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.75124378
82,resnet50,gpu,2024-11-14 23:27:16.015145+00:00,2024-11-14 23:27:16.017524+00:00,2024-11-14 23:27:16.023694+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
82,resnet50,gpu,2024-11-14 23:27:16.047123+00:00,2024-11-14 23:27:16.052303+00:00,2024-11-14 23:27:16.058894+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
82,resnet50,gpu,2024-11-14 23:27:16.082232+00:00,2024-11-14 23:27:16.086679+00:00,2024-11-14 23:27:16.093117+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
82,resnet50,gpu,2024-11-14 23:27:16.116464+00:00,2024-11-14 23:27:16.121033+00:00,2024-11-14 23:27:16.127834+00:00,dog_1.jpg,375x500,0.0204,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.01960784
83,resnet50,gpu,2024-11-14 23:27:16.151558+00:00,2024-11-14 23:27:16.153819+00:00,2024-11-14 23:27:16.160218+00:00,1.jpg,499x381,0.0217,19.457,Border collie,Border collie,46.08294931
83,resnet50,gpu,2024-11-14 23:27:16.185381+00:00,2024-11-14 23:27:16.192655+00:00,2024-11-14 23:27:16.200195+00:00,cat_0.jpg,640x481,0.0204,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.01960784
83,resnet50,gpu,2024-11-14 23:27:16.223770+00:00,2024-11-14 23:27:16.226130+00:00,2024-11-14 23:27:16.232026+00:00,cat_1.jpg,441x350,0.0203,64.68,"tabby, tabby cat","tabby, tabby cat",49.26108374
83,resnet50,gpu,2024-11-14 23:27:16.255525+00:00,2024-11-14 23:27:16.260724+00:00,2024-11-14 23:27:16.267325+00:00,cat_2.jpg,356x500,0.0204,99.544,Persian cat,Persian cat,49.01960784
83,resnet50,gpu,2024-11-14 23:27:16.290802+00:00,2024-11-14 23:27:16.295245+00:00,2024-11-14 23:27:16.301462+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
83,resnet50,gpu,2024-11-14 23:27:16.324778+00:00,2024-11-14 23:27:16.329334+00:00,2024-11-14 23:27:16.335487+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
84,resnet50,gpu,2024-11-14 23:27:16.359205+00:00,2024-11-14 23:27:16.361436+00:00,2024-11-14 23:27:16.367707+00:00,1.jpg,499x381,0.0216,19.457,Border collie,Border collie,46.2962963
84,resnet50,gpu,2024-11-14 23:27:16.392042+00:00,2024-11-14 23:27:16.399486+00:00,2024-11-14 23:27:16.406930+00:00,cat_0.jpg,640x481,0.0205,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.7804878
84,resnet50,gpu,2024-11-14 23:27:16.430636+00:00,2024-11-14 23:27:16.433023+00:00,2024-11-14 23:27:16.439212+00:00,cat_1.jpg,441x350,0.0204,64.68,"tabby, tabby cat","tabby, tabby cat",49.01960784
84,resnet50,gpu,2024-11-14 23:27:16.462764+00:00,2024-11-14 23:27:16.467929+00:00,2024-11-14 23:27:16.474684+00:00,cat_2.jpg,356x500,0.0197,99.544,Persian cat,Persian cat,50.76142132
84,resnet50,gpu,2024-11-14 23:27:16.497660+00:00,2024-11-14 23:27:16.502147+00:00,2024-11-14 23:27:16.508225+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
84,resnet50,gpu,2024-11-14 23:27:16.531981+00:00,2024-11-14 23:27:16.536572+00:00,2024-11-14 23:27:16.541104+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
85,resnet50,gpu,2024-11-14 23:27:16.564875+00:00,2024-11-14 23:27:16.567090+00:00,2024-11-14 23:27:16.571508+00:00,1.jpg,499x381,0.0207,19.457,Border collie,Border collie,48.30917874
85,resnet50,gpu,2024-11-14 23:27:16.595162+00:00,2024-11-14 23:27:16.602421+00:00,2024-11-14 23:27:16.607954+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
85,resnet50,gpu,2024-11-14 23:27:16.631435+00:00,2024-11-14 23:27:16.633778+00:00,2024-11-14 23:27:16.638056+00:00,cat_1.jpg,441x350,0.02,64.68,"tabby, tabby cat","tabby, tabby cat",50
85,resnet50,gpu,2024-11-14 23:27:16.661299+00:00,2024-11-14 23:27:16.666449+00:00,2024-11-14 23:27:16.670956+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
85,resnet50,gpu,2024-11-14 23:27:16.694188+00:00,2024-11-14 23:27:16.698620+00:00,2024-11-14 23:27:16.703061+00:00,dog_0.jpg,375x500,0.02,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",50
85,resnet50,gpu,2024-11-14 23:27:16.726468+00:00,2024-11-14 23:27:16.730994+00:00,2024-11-14 23:27:16.735532+00:00,dog_1.jpg,375x500,0.02,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",50
86,resnet50,gpu,2024-11-14 23:27:16.759050+00:00,2024-11-14 23:27:16.761295+00:00,2024-11-14 23:27:16.765712+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
86,resnet50,gpu,2024-11-14 23:27:16.789109+00:00,2024-11-14 23:27:16.796742+00:00,2024-11-14 23:27:16.802324+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
86,resnet50,gpu,2024-11-14 23:27:16.826264+00:00,2024-11-14 23:27:16.828606+00:00,2024-11-14 23:27:16.832645+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
86,resnet50,gpu,2024-11-14 23:27:16.855962+00:00,2024-11-14 23:27:16.861151+00:00,2024-11-14 23:27:16.868217+00:00,cat_2.jpg,356x500,0.0206,99.544,Persian cat,Persian cat,48.54368932
86,resnet50,gpu,2024-11-14 23:27:16.892096+00:00,2024-11-14 23:27:16.896628+00:00,2024-11-14 23:27:16.903940+00:00,dog_0.jpg,375x500,0.0208,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",48.07692308
86,resnet50,gpu,2024-11-14 23:27:16.927884+00:00,2024-11-14 23:27:16.932497+00:00,2024-11-14 23:27:16.938706+00:00,dog_1.jpg,375x500,0.0204,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.01960784
87,resnet50,gpu,2024-11-14 23:27:16.962483+00:00,2024-11-14 23:27:16.964742+00:00,2024-11-14 23:27:16.970882+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
87,resnet50,gpu,2024-11-14 23:27:16.994250+00:00,2024-11-14 23:27:17.001525+00:00,2024-11-14 23:27:17.008660+00:00,cat_0.jpg,640x481,0.0204,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.01960784
87,resnet50,gpu,2024-11-14 23:27:17.032917+00:00,2024-11-14 23:27:17.035237+00:00,2024-11-14 23:27:17.041263+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
87,resnet50,gpu,2024-11-14 23:27:17.064674+00:00,2024-11-14 23:27:17.069844+00:00,2024-11-14 23:27:17.075808+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
87,resnet50,gpu,2024-11-14 23:27:17.099199+00:00,2024-11-14 23:27:17.103636+00:00,2024-11-14 23:27:17.109611+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
87,resnet50,gpu,2024-11-14 23:27:17.132906+00:00,2024-11-14 23:27:17.137463+00:00,2024-11-14 23:27:17.143484+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
88,resnet50,gpu,2024-11-14 23:27:17.166929+00:00,2024-11-14 23:27:17.169189+00:00,2024-11-14 23:27:17.175370+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
88,resnet50,gpu,2024-11-14 23:27:17.198781+00:00,2024-11-14 23:27:17.206034+00:00,2024-11-14 23:27:17.216838+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
88,resnet50,gpu,2024-11-14 23:27:17.240835+00:00,2024-11-14 23:27:17.243232+00:00,2024-11-14 23:27:17.249160+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
88,resnet50,gpu,2024-11-14 23:27:17.272588+00:00,2024-11-14 23:27:17.277803+00:00,2024-11-14 23:27:17.282270+00:00,cat_2.jpg,356x500,0.0203,99.544,Persian cat,Persian cat,49.26108374
88,resnet50,gpu,2024-11-14 23:27:17.305715+00:00,2024-11-14 23:27:17.310142+00:00,2024-11-14 23:27:17.316717+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
88,resnet50,gpu,2024-11-14 23:27:17.340180+00:00,2024-11-14 23:27:17.344741+00:00,2024-11-14 23:27:17.350969+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
89,resnet50,gpu,2024-11-14 23:27:17.374479+00:00,2024-11-14 23:27:17.376721+00:00,2024-11-14 23:27:17.383485+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
89,resnet50,gpu,2024-11-14 23:27:17.406849+00:00,2024-11-14 23:27:17.414063+00:00,2024-11-14 23:27:17.424132+00:00,cat_0.jpg,640x481,0.0205,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.7804878
89,resnet50,gpu,2024-11-14 23:27:17.448283+00:00,2024-11-14 23:27:17.450629+00:00,2024-11-14 23:27:17.456657+00:00,cat_1.jpg,441x350,0.0204,64.68,"tabby, tabby cat","tabby, tabby cat",49.01960784
89,resnet50,gpu,2024-11-14 23:27:17.480196+00:00,2024-11-14 23:27:17.485488+00:00,2024-11-14 23:27:17.491792+00:00,cat_2.jpg,356x500,0.0205,99.544,Persian cat,Persian cat,48.7804878
89,resnet50,gpu,2024-11-14 23:27:17.515466+00:00,2024-11-14 23:27:17.519914+00:00,2024-11-14 23:27:17.526231+00:00,dog_0.jpg,375x500,0.0205,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",48.7804878
89,resnet50,gpu,2024-11-14 23:27:17.549816+00:00,2024-11-14 23:27:17.554409+00:00,2024-11-14 23:27:17.560699+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
90,resnet50,gpu,2024-11-14 23:27:17.584157+00:00,2024-11-14 23:27:17.586407+00:00,2024-11-14 23:27:17.592605+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
90,resnet50,gpu,2024-11-14 23:27:17.615976+00:00,2024-11-14 23:27:17.623190+00:00,2024-11-14 23:27:17.630741+00:00,cat_0.jpg,640x481,0.0207,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.30917874
90,resnet50,gpu,2024-11-14 23:27:17.655250+00:00,2024-11-14 23:27:17.657642+00:00,2024-11-14 23:27:17.663638+00:00,cat_1.jpg,441x350,0.0203,64.68,"tabby, tabby cat","tabby, tabby cat",49.26108374
90,resnet50,gpu,2024-11-14 23:27:17.687018+00:00,2024-11-14 23:27:17.692210+00:00,2024-11-14 23:27:17.698450+00:00,cat_2.jpg,356x500,0.0204,99.544,Persian cat,Persian cat,49.01960784
90,resnet50,gpu,2024-11-14 23:27:17.722067+00:00,2024-11-14 23:27:17.726499+00:00,2024-11-14 23:27:17.732698+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
90,resnet50,gpu,2024-11-14 23:27:17.756090+00:00,2024-11-14 23:27:17.760659+00:00,2024-11-14 23:27:17.766841+00:00,dog_1.jpg,375x500,0.0201,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.75124378
91,resnet50,gpu,2024-11-14 23:27:17.790339+00:00,2024-11-14 23:27:17.792528+00:00,2024-11-14 23:27:17.798765+00:00,1.jpg,499x381,0.0204,19.457,Border collie,Border collie,49.01960784
91,resnet50,gpu,2024-11-14 23:27:17.822301+00:00,2024-11-14 23:27:17.829548+00:00,2024-11-14 23:27:17.838128+00:00,cat_0.jpg,640x481,0.0201,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.75124378
91,resnet50,gpu,2024-11-14 23:27:17.861954+00:00,2024-11-14 23:27:17.864339+00:00,2024-11-14 23:27:17.870265+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
91,resnet50,gpu,2024-11-14 23:27:17.893790+00:00,2024-11-14 23:27:17.899021+00:00,2024-11-14 23:27:17.905470+00:00,cat_2.jpg,356x500,0.0204,99.544,Persian cat,Persian cat,49.01960784
91,resnet50,gpu,2024-11-14 23:27:17.929158+00:00,2024-11-14 23:27:17.933636+00:00,2024-11-14 23:27:17.939781+00:00,dog_0.jpg,375x500,0.0205,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",48.7804878
91,resnet50,gpu,2024-11-14 23:27:17.963570+00:00,2024-11-14 23:27:17.968152+00:00,2024-11-14 23:27:17.974274+00:00,dog_1.jpg,375x500,0.0202,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.5049505
92,resnet50,gpu,2024-11-14 23:27:17.997834+00:00,2024-11-14 23:27:18.000043+00:00,2024-11-14 23:27:18.004654+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
92,resnet50,gpu,2024-11-14 23:27:18.028033+00:00,2024-11-14 23:27:18.035246+00:00,2024-11-14 23:27:18.045128+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
92,resnet50,gpu,2024-11-14 23:27:18.069354+00:00,2024-11-14 23:27:18.071682+00:00,2024-11-14 23:27:18.076079+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
92,resnet50,gpu,2024-11-14 23:27:18.099671+00:00,2024-11-14 23:27:18.104848+00:00,2024-11-14 23:27:18.109515+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
92,resnet50,gpu,2024-11-14 23:27:18.132934+00:00,2024-11-14 23:27:18.137356+00:00,2024-11-14 23:27:18.141672+00:00,dog_0.jpg,375x500,0.0201,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.75124378
92,resnet50,gpu,2024-11-14 23:27:18.165186+00:00,2024-11-14 23:27:18.169724+00:00,2024-11-14 23:27:18.175604+00:00,dog_1.jpg,375x500,0.02,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",50
93,resnet50,gpu,2024-11-14 23:27:18.199051+00:00,2024-11-14 23:27:18.201270+00:00,2024-11-14 23:27:18.207374+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
93,resnet50,gpu,2024-11-14 23:27:18.230791+00:00,2024-11-14 23:27:18.238048+00:00,2024-11-14 23:27:18.245086+00:00,cat_0.jpg,640x481,0.0216,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",46.2962963
93,resnet50,gpu,2024-11-14 23:27:18.270532+00:00,2024-11-14 23:27:18.272915+00:00,2024-11-14 23:27:18.279020+00:00,cat_1.jpg,441x350,0.0202,64.68,"tabby, tabby cat","tabby, tabby cat",49.5049505
93,resnet50,gpu,2024-11-14 23:27:18.302477+00:00,2024-11-14 23:27:18.307658+00:00,2024-11-14 23:27:18.314728+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
93,resnet50,gpu,2024-11-14 23:27:18.338100+00:00,2024-11-14 23:27:18.342556+00:00,2024-11-14 23:27:18.348958+00:00,dog_0.jpg,375x500,0.0198,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",50.50505051
93,resnet50,gpu,2024-11-14 23:27:18.372023+00:00,2024-11-14 23:27:18.376745+00:00,2024-11-14 23:27:18.381090+00:00,dog_1.jpg,375x500,0.0199,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",50.25125628
94,resnet50,gpu,2024-11-14 23:27:18.404417+00:00,2024-11-14 23:27:18.406662+00:00,2024-11-14 23:27:18.411170+00:00,1.jpg,499x381,0.02,19.457,Border collie,Border collie,50
94,resnet50,gpu,2024-11-14 23:27:18.434294+00:00,2024-11-14 23:27:18.441686+00:00,2024-11-14 23:27:18.447061+00:00,cat_0.jpg,640x481,0.0202,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.5049505
94,resnet50,gpu,2024-11-14 23:27:18.471828+00:00,2024-11-14 23:27:18.474778+00:00,2024-11-14 23:27:18.479004+00:00,cat_1.jpg,441x350,0.0204,64.68,"tabby, tabby cat","tabby, tabby cat",49.01960784
94,resnet50,gpu,2024-11-14 23:27:18.502654+00:00,2024-11-14 23:27:18.507844+00:00,2024-11-14 23:27:18.512398+00:00,cat_2.jpg,356x500,0.0202,99.544,Persian cat,Persian cat,49.5049505
94,resnet50,gpu,2024-11-14 23:27:18.535845+00:00,2024-11-14 23:27:18.540282+00:00,2024-11-14 23:27:18.544992+00:00,dog_0.jpg,375x500,0.0202,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.5049505
94,resnet50,gpu,2024-11-14 23:27:18.568344+00:00,2024-11-14 23:27:18.572928+00:00,2024-11-14 23:27:18.577422+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
95,resnet50,gpu,2024-11-14 23:27:18.601127+00:00,2024-11-14 23:27:18.603332+00:00,2024-11-14 23:27:18.607768+00:00,1.jpg,499x381,0.0202,19.457,Border collie,Border collie,49.5049505
95,resnet50,gpu,2024-11-14 23:27:18.631101+00:00,2024-11-14 23:27:18.638462+00:00,2024-11-14 23:27:18.643870+00:00,cat_0.jpg,640x481,0.0203,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",49.26108374
95,resnet50,gpu,2024-11-14 23:27:18.667377+00:00,2024-11-14 23:27:18.669704+00:00,2024-11-14 23:27:18.677097+00:00,cat_1.jpg,441x350,0.0204,64.68,"tabby, tabby cat","tabby, tabby cat",49.01960784
95,resnet50,gpu,2024-11-14 23:27:18.701100+00:00,2024-11-14 23:27:18.706285+00:00,2024-11-14 23:27:18.712681+00:00,cat_2.jpg,356x500,0.0205,99.544,Persian cat,Persian cat,48.7804878
95,resnet50,gpu,2024-11-14 23:27:18.736308+00:00,2024-11-14 23:27:18.740771+00:00,2024-11-14 23:27:18.747268+00:00,dog_0.jpg,375x500,0.0203,95.687,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",49.26108374
95,resnet50,gpu,2024-11-14 23:27:18.770708+00:00,2024-11-14 23:27:18.775564+00:00,2024-11-14 23:27:18.782124+00:00,dog_1.jpg,375x500,0.0203,88.923,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",49.26108374
96,resnet50,gpu,2024-11-14 23:27:18.805743+00:00,2024-11-14 23:27:18.807949+00:00,2024-11-14 23:27:18.814255+00:00,1.jpg,499x381,0.0201,19.457,Border collie,Border collie,49.75124378
96,resnet50,gpu,2024-11-14 23:27:18.837590+00:00,2024-11-14 23:27:18.844807+00:00,2024-11-14 23:27:18.852204+00:00,cat_0.jpg,640x481,0.0207,18.875,"pop bottle, soda bottle","pop bottle, soda bottle",48.30917874
96,resnet50,gpu,2024-11-14 23:27:18.876111+00:00,2024-11-14 23:27:18.878912+00:00,2024-11-14 23:27:18.886782+00:00,cat_1.jpg,441x350,0.0209,64.68,"tabby, tabby cat","tabby, tabby cat",47.84688995
96,resnet50,gpu,2024-11-14 23:27:18.911500+00:00,2024-11-14 23:27:18.916815+00:00,2024-11-14 23:27:18.925150+00:00,cat_2.jpg,356x500,0.0201,99.544,Persian cat,Persian cat,49.75124378
