Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,Latency,Model
2024-11-01 19:07:04.758251+00:00,2024-11-01 19:07:04.765661+00:00,2024-11-01 19:07:04.804927+00:00,dog_1.jpg,375x500,2.3219,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2322,Resnext-50x32
2024-11-01 19:07:07.084235+00:00,2024-11-01 19:07:07.089021+00:00,2024-11-01 19:07:07.111052+00:00,1.jpg,499x381,2.2695,52.723,toy terrier,toy terrier,0.227,Resnext-50x32
2024-11-01 19:07:09.360387+00:00,2024-11-01 19:07:09.371744+00:00,2024-11-01 19:07:09.393578+00:00,cat_0.jpg,640x481,2.2049,18.552,"tabby, tabby cat","tabby, tabby cat",0.2205,Resnext-50x32
2024-11-01 19:07:11.567880+00:00,2024-11-01 19:07:11.573232+00:00,2024-11-01 19:07:11.590608+00:00,cat_1.jpg,441x350,2.1472,80.243,"tabby, tabby cat","tabby, tabby cat",0.2147,Resnext-50x32
2024-11-01 19:07:13.718619+00:00,2024-11-01 19:07:13.727273+00:00,2024-11-01 19:07:13.746114+00:00,cat_2.jpg,356x500,2.4061,99.994,Persian cat,Persian cat,0.2406,Resnext-50x32
2024-11-01 19:07:16.128991+00:00,2024-11-01 19:07:16.136028+00:00,2024-11-01 19:07:16.155185+00:00,dog_0.jpg,375x500,2.1892,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2189,Resnext-50x32
2024-11-01 19:07:18.320815+00:00,2024-11-01 19:07:18.328925+00:00,2024-11-01 19:07:18.346384+00:00,dog_1.jpg,375x500,2.1271,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2127,Resnext-50x32
2024-11-01 19:07:20.456011+00:00,2024-11-01 19:07:20.461408+00:00,2024-11-01 19:07:20.471709+00:00,1.jpg,499x381,2.1694,52.723,toy terrier,toy terrier,0.2169,Resnext-50x32
2024-11-01 19:07:22.629742+00:00,2024-11-01 19:07:22.641252+00:00,2024-11-01 19:07:22.664439+00:00,cat_0.jpg,640x481,2.3057,18.552,"tabby, tabby cat","tabby, tabby cat",0.2306,Resnext-50x32
2024-11-01 19:07:24.938902+00:00,2024-11-01 19:07:24.943619+00:00,2024-11-01 19:07:24.964632+00:00,cat_1.jpg,441x350,2.2481,80.243,"tabby, tabby cat","tabby, tabby cat",0.2248,Resnext-50x32
2024-11-01 19:07:27.189639+00:00,2024-11-01 19:07:27.198355+00:00,2024-11-01 19:07:27.217936+00:00,cat_2.jpg,356x500,2.1523,99.994,Persian cat,Persian cat,0.2152,Resnext-50x32
2024-11-01 19:07:29.346613+00:00,2024-11-01 19:07:29.353692+00:00,2024-11-01 19:07:29.374831+00:00,dog_0.jpg,375x500,2.3098,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.231,Resnext-50x32
2024-11-01 19:07:31.659786+00:00,2024-11-01 19:07:31.667108+00:00,2024-11-01 19:07:31.687332+00:00,dog_1.jpg,375x500,2.2153,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2215,Resnext-50x32
2024-11-01 19:07:33.879370+00:00,2024-11-01 19:07:33.884198+00:00,2024-11-01 19:07:33.904821+00:00,1.jpg,499x381,2.1615,52.723,toy terrier,toy terrier,0.2161,Resnext-50x32
2024-11-01 19:07:36.044288+00:00,2024-11-01 19:07:36.055621+00:00,2024-11-01 19:07:36.078428+00:00,cat_0.jpg,640x481,2.2645,18.552,"tabby, tabby cat","tabby, tabby cat",0.2265,Resnext-50x32
2024-11-01 19:07:38.312269+00:00,2024-11-01 19:07:38.316923+00:00,2024-11-01 19:07:38.335760+00:00,cat_1.jpg,441x350,2.2148,80.243,"tabby, tabby cat","tabby, tabby cat",0.2215,Resnext-50x32
2024-11-01 19:07:40.529728+00:00,2024-11-01 19:07:40.538509+00:00,2024-11-01 19:07:40.557014+00:00,cat_2.jpg,356x500,2.2269,99.994,Persian cat,Persian cat,0.2227,Resnext-50x32
2024-11-01 19:07:42.760833+00:00,2024-11-01 19:07:42.767871+00:00,2024-11-01 19:07:42.790971+00:00,dog_0.jpg,375x500,2.2968,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2297,Resnext-50x32
2024-11-01 19:07:45.061017+00:00,2024-11-01 19:07:45.068308+00:00,2024-11-01 19:07:45.086649+00:00,dog_1.jpg,375x500,2.3198,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.232,Resnext-50x32
2024-11-01 19:07:47.385175+00:00,2024-11-01 19:07:47.389885+00:00,2024-11-01 19:07:47.412671+00:00,1.jpg,499x381,2.1522,52.723,toy terrier,toy terrier,0.2152,Resnext-50x32
2024-11-01 19:07:49.540867+00:00,2024-11-01 19:07:49.555668+00:00,2024-11-01 19:07:49.576432+00:00,cat_0.jpg,640x481,2.2438,18.552,"tabby, tabby cat","tabby, tabby cat",0.2244,Resnext-50x32
2024-11-01 19:07:51.788167+00:00,2024-11-01 19:07:51.793035+00:00,2024-11-01 19:07:51.813523+00:00,cat_1.jpg,441x350,2.2135,80.243,"tabby, tabby cat","tabby, tabby cat",0.2214,Resnext-50x32
2024-11-01 19:07:54.005125+00:00,2024-11-01 19:07:54.013085+00:00,2024-11-01 19:07:54.034925+00:00,cat_2.jpg,356x500,2.2207,99.994,Persian cat,Persian cat,0.2221,Resnext-50x32
2024-11-01 19:07:56.229304+00:00,2024-11-01 19:07:56.239844+00:00,2024-11-01 19:07:56.263241+00:00,dog_0.jpg,375x500,2.2921,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2292,Resnext-50x32
2024-11-01 19:07:58.524889+00:00,2024-11-01 19:07:58.532177+00:00,2024-11-01 19:07:58.546308+00:00,dog_1.jpg,375x500,2.1802,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.218,Resnext-50x32
2024-11-01 19:08:00.709110+00:00,2024-11-01 19:08:00.713928+00:00,2024-11-01 19:08:00.736269+00:00,1.jpg,499x381,2.2659,52.723,toy terrier,toy terrier,0.2266,Resnext-50x32
2024-11-01 19:08:02.982094+00:00,2024-11-01 19:08:02.994361+00:00,2024-11-01 19:08:03.016995+00:00,cat_0.jpg,640x481,2.1809,18.552,"tabby, tabby cat","tabby, tabby cat",0.2181,Resnext-50x32
2024-11-01 19:08:05.167205+00:00,2024-11-01 19:08:05.175297+00:00,2024-11-01 19:08:05.192849+00:00,cat_1.jpg,441x350,2.2127,80.243,"tabby, tabby cat","tabby, tabby cat",0.2213,Resnext-50x32
2024-11-01 19:08:07.383389+00:00,2024-11-01 19:08:07.391409+00:00,2024-11-01 19:08:07.411267+00:00,cat_2.jpg,356x500,2.2253,99.994,Persian cat,Persian cat,0.2225,Resnext-50x32
2024-11-01 19:08:09.612149+00:00,2024-11-01 19:08:09.623075+00:00,2024-11-01 19:08:09.644240+00:00,dog_0.jpg,375x500,2.1432,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2143,Resnext-50x32
2024-11-01 19:08:11.758017+00:00,2024-11-01 19:08:11.765581+00:00,2024-11-01 19:08:11.785743+00:00,dog_1.jpg,375x500,2.2541,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2254,Resnext-50x32
2024-11-01 19:08:14.017655+00:00,2024-11-01 19:08:14.023003+00:00,2024-11-01 19:08:14.039827+00:00,1.jpg,499x381,2.2165,52.723,toy terrier,toy terrier,0.2217,Resnext-50x32
2024-11-01 19:08:16.237771+00:00,2024-11-01 19:08:16.249707+00:00,2024-11-01 19:08:16.269225+00:00,cat_0.jpg,640x481,2.2678,18.552,"tabby, tabby cat","tabby, tabby cat",0.2268,Resnext-50x32
2024-11-01 19:08:18.508964+00:00,2024-11-01 19:08:18.513748+00:00,2024-11-01 19:08:18.533609+00:00,cat_1.jpg,441x350,2.219,80.243,"tabby, tabby cat","tabby, tabby cat",0.2219,Resnext-50x32
2024-11-01 19:08:20.732250+00:00,2024-11-01 19:08:20.740205+00:00,2024-11-01 19:08:20.766023+00:00,cat_2.jpg,356x500,2.1668,99.994,Persian cat,Persian cat,0.2167,Resnext-50x32
2024-11-01 19:08:22.902857+00:00,2024-11-01 19:08:22.910003+00:00,2024-11-01 19:08:22.935474+00:00,dog_0.jpg,375x500,2.5103,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.251,Resnext-50x32
2024-11-01 19:08:25.415697+00:00,2024-11-01 19:08:25.423575+00:00,2024-11-01 19:08:25.440416+00:00,dog_1.jpg,375x500,2.2017,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2202,Resnext-50x32
2024-11-01 19:08:27.622343+00:00,2024-11-01 19:08:27.630503+00:00,2024-11-01 19:08:27.648316+00:00,1.jpg,499x381,2.2257,52.723,toy terrier,toy terrier,0.2226,Resnext-50x32
2024-11-01 19:08:29.854715+00:00,2024-11-01 19:08:29.883780+00:00,2024-11-01 19:08:29.917392+00:00,cat_0.jpg,640x481,2.2157,18.552,"tabby, tabby cat","tabby, tabby cat",0.2216,Resnext-50x32
2024-11-01 19:08:32.073075+00:00,2024-11-01 19:08:32.078517+00:00,2024-11-01 19:08:32.097547+00:00,cat_1.jpg,441x350,2.2094,80.243,"tabby, tabby cat","tabby, tabby cat",0.2209,Resnext-50x32
2024-11-01 19:08:34.285866+00:00,2024-11-01 19:08:34.294522+00:00,2024-11-01 19:08:34.315234+00:00,cat_2.jpg,356x500,2.2602,99.994,Persian cat,Persian cat,0.226,Resnext-50x32
2024-11-01 19:08:36.550373+00:00,2024-11-01 19:08:36.557474+00:00,2024-11-01 19:08:36.577004+00:00,dog_0.jpg,375x500,2.2231,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2223,Resnext-50x32
2024-11-01 19:08:38.776953+00:00,2024-11-01 19:08:38.784261+00:00,2024-11-01 19:08:38.808506+00:00,dog_1.jpg,375x500,2.1663,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2166,Resnext-50x32
2024-11-01 19:08:40.951210+00:00,2024-11-01 19:08:40.956676+00:00,2024-11-01 19:08:40.987221+00:00,1.jpg,499x381,2.1546,52.723,toy terrier,toy terrier,0.2155,Resnext-50x32
2024-11-01 19:08:43.109993+00:00,2024-11-01 19:08:43.125068+00:00,2024-11-01 19:08:43.148949+00:00,cat_0.jpg,640x481,2.2349,18.552,"tabby, tabby cat","tabby, tabby cat",0.2235,Resnext-50x32
2024-11-01 19:08:45.348363+00:00,2024-11-01 19:08:45.353037+00:00,2024-11-01 19:08:45.374901+00:00,cat_1.jpg,441x350,2.2136,80.243,"tabby, tabby cat","tabby, tabby cat",0.2214,Resnext-50x32
2024-11-01 19:08:47.565422+00:00,2024-11-01 19:08:47.573418+00:00,2024-11-01 19:08:47.593645+00:00,cat_2.jpg,356x500,2.1996,99.994,Persian cat,Persian cat,0.22,Resnext-50x32
2024-11-01 19:08:49.768444+00:00,2024-11-01 19:08:49.775513+00:00,2024-11-01 19:08:49.795233+00:00,dog_0.jpg,375x500,2.1541,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2154,Resnext-50x32
2024-11-01 19:08:51.927066+00:00,2024-11-01 19:08:51.935501+00:00,2024-11-01 19:08:51.961511+00:00,dog_1.jpg,375x500,2.1572,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2157,Resnext-50x32
2024-11-01 19:08:54.088334+00:00,2024-11-01 19:08:54.093129+00:00,2024-11-01 19:08:54.113911+00:00,1.jpg,499x381,2.203,52.723,toy terrier,toy terrier,0.2203,Resnext-50x32
2024-11-01 19:08:56.294185+00:00,2024-11-01 19:08:56.306404+00:00,2024-11-01 19:08:56.326963+00:00,cat_0.jpg,640x481,2.1274,18.552,"tabby, tabby cat","tabby, tabby cat",0.2127,Resnext-50x32
2024-11-01 19:08:58.428521+00:00,2024-11-01 19:08:58.436735+00:00,2024-11-01 19:08:58.456890+00:00,cat_1.jpg,441x350,2.2524,80.243,"tabby, tabby cat","tabby, tabby cat",0.2252,Resnext-50x32
2024-11-01 19:09:00.684658+00:00,2024-11-01 19:09:00.692635+00:00,2024-11-01 19:09:00.715402+00:00,cat_2.jpg,356x500,2.2911,99.994,Persian cat,Persian cat,0.2291,Resnext-50x32
2024-11-01 19:09:02.979449+00:00,2024-11-01 19:09:02.990147+00:00,2024-11-01 19:09:03.012202+00:00,dog_0.jpg,375x500,2.3309,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2331,Resnext-50x32
2024-11-01 19:09:05.313767+00:00,2024-11-01 19:09:05.321085+00:00,2024-11-01 19:09:05.337967+00:00,dog_1.jpg,375x500,2.2222,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2222,Resnext-50x32
2024-11-01 19:09:07.540737+00:00,2024-11-01 19:09:07.545507+00:00,2024-11-01 19:09:07.567404+00:00,1.jpg,499x381,2.2504,52.723,toy terrier,toy terrier,0.225,Resnext-50x32
2024-11-01 19:09:09.794826+00:00,2024-11-01 19:09:09.806280+00:00,2024-11-01 19:09:09.826779+00:00,cat_0.jpg,640x481,2.2698,18.552,"tabby, tabby cat","tabby, tabby cat",0.227,Resnext-50x32
2024-11-01 19:09:12.067234+00:00,2024-11-01 19:09:12.072603+00:00,2024-11-01 19:09:12.090996+00:00,cat_1.jpg,441x350,2.2544,80.243,"tabby, tabby cat","tabby, tabby cat",0.2254,Resnext-50x32
2024-11-01 19:09:14.325922+00:00,2024-11-01 19:09:14.333972+00:00,2024-11-01 19:09:14.350257+00:00,cat_2.jpg,356x500,2.2421,99.994,Persian cat,Persian cat,0.2242,Resnext-50x32
2024-11-01 19:09:16.570673+00:00,2024-11-01 19:09:16.578344+00:00,2024-11-01 19:09:16.598400+00:00,dog_0.jpg,375x500,2.2673,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2267,Resnext-50x32
2024-11-01 19:09:18.842362+00:00,2024-11-01 19:09:18.853247+00:00,2024-11-01 19:09:18.873153+00:00,dog_1.jpg,375x500,2.2379,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2238,Resnext-50x32
2024-11-01 19:09:21.084183+00:00,2024-11-01 19:09:21.088974+00:00,2024-11-01 19:09:21.109091+00:00,1.jpg,499x381,2.2319,52.723,toy terrier,toy terrier,0.2232,Resnext-50x32
2024-11-01 19:09:23.318792+00:00,2024-11-01 19:09:23.330848+00:00,2024-11-01 19:09:23.350056+00:00,cat_0.jpg,640x481,2.1862,18.552,"tabby, tabby cat","tabby, tabby cat",0.2186,Resnext-50x32
2024-11-01 19:09:25.509224+00:00,2024-11-01 19:09:25.514099+00:00,2024-11-01 19:09:25.530530+00:00,cat_1.jpg,441x350,2.2182,80.243,"tabby, tabby cat","tabby, tabby cat",0.2218,Resnext-50x32
2024-11-01 19:09:27.730970+00:00,2024-11-01 19:09:27.742458+00:00,2024-11-01 19:09:27.760848+00:00,cat_2.jpg,356x500,2.246,99.994,Persian cat,Persian cat,0.2246,Resnext-50x32
2024-11-01 19:09:29.990365+00:00,2024-11-01 19:09:29.998601+00:00,2024-11-01 19:09:30.019081+00:00,dog_0.jpg,375x500,2.2276,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2228,Resnext-50x32
2024-11-01 19:09:32.211432+00:00,2024-11-01 19:09:32.219435+00:00,2024-11-01 19:09:32.237077+00:00,dog_1.jpg,375x500,2.2584,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2258,Resnext-50x32
2024-11-01 19:09:34.474757+00:00,2024-11-01 19:09:34.479482+00:00,2024-11-01 19:09:34.499987+00:00,1.jpg,499x381,2.256,52.723,toy terrier,toy terrier,0.2256,Resnext-50x32
2024-11-01 19:09:36.734277+00:00,2024-11-01 19:09:36.749140+00:00,2024-11-01 19:09:36.778080+00:00,cat_0.jpg,640x481,2.41,18.552,"tabby, tabby cat","tabby, tabby cat",0.241,Resnext-50x32
2024-11-01 19:09:39.147705+00:00,2024-11-01 19:09:39.156190+00:00,2024-11-01 19:09:39.174653+00:00,cat_1.jpg,441x350,2.059,80.243,"tabby, tabby cat","tabby, tabby cat",0.2059,Resnext-50x32
2024-11-01 19:09:41.210201+00:00,2024-11-01 19:09:41.218253+00:00,2024-11-01 19:09:41.236624+00:00,cat_2.jpg,356x500,2.0633,99.994,Persian cat,Persian cat,0.2063,Resnext-50x32
2024-11-01 19:09:43.276866+00:00,2024-11-01 19:09:43.284010+00:00,2024-11-01 19:09:43.305065+00:00,dog_0.jpg,375x500,2.1935,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2194,Resnext-50x32
2024-11-01 19:09:45.474006+00:00,2024-11-01 19:09:45.481785+00:00,2024-11-01 19:09:45.499242+00:00,dog_1.jpg,375x500,2.2005,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2201,Resnext-50x32
2024-11-01 19:09:47.677940+00:00,2024-11-01 19:09:47.683341+00:00,2024-11-01 19:09:47.699967+00:00,1.jpg,499x381,2.2015,52.723,toy terrier,toy terrier,0.2202,Resnext-50x32
2024-11-01 19:09:49.882947+00:00,2024-11-01 19:09:49.894952+00:00,2024-11-01 19:09:49.915140+00:00,cat_0.jpg,640x481,2.2732,18.552,"tabby, tabby cat","tabby, tabby cat",0.2273,Resnext-50x32
2024-11-01 19:09:52.160427+00:00,2024-11-01 19:09:52.165097+00:00,2024-11-01 19:09:52.185077+00:00,cat_1.jpg,441x350,2.3249,80.243,"tabby, tabby cat","tabby, tabby cat",0.2325,Resnext-50x32
2024-11-01 19:09:54.487876+00:00,2024-11-01 19:09:54.496534+00:00,2024-11-01 19:09:54.507570+00:00,cat_2.jpg,356x500,2.1996,99.994,Persian cat,Persian cat,0.22,Resnext-50x32
2024-11-01 19:09:56.691038+00:00,2024-11-01 19:09:56.698827+00:00,2024-11-01 19:09:56.722572+00:00,dog_0.jpg,375x500,2.2204,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.222,Resnext-50x32
2024-11-01 19:09:58.915854+00:00,2024-11-01 19:09:58.923293+00:00,2024-11-01 19:09:58.942207+00:00,dog_1.jpg,375x500,2.3042,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2304,Resnext-50x32
2024-11-01 19:10:01.227771+00:00,2024-11-01 19:10:01.232488+00:00,2024-11-01 19:10:01.256330+00:00,1.jpg,499x381,2.1939,52.723,toy terrier,toy terrier,0.2194,Resnext-50x32
2024-11-01 19:10:03.426441+00:00,2024-11-01 19:10:03.438541+00:00,2024-11-01 19:10:03.458770+00:00,cat_0.jpg,640x481,2.2809,18.552,"tabby, tabby cat","tabby, tabby cat",0.2281,Resnext-50x32
2024-11-01 19:10:05.711530+00:00,2024-11-01 19:10:05.716216+00:00,2024-11-01 19:10:05.734243+00:00,cat_1.jpg,441x350,2.1903,80.243,"tabby, tabby cat","tabby, tabby cat",0.219,Resnext-50x32
2024-11-01 19:10:07.905257+00:00,2024-11-01 19:10:07.913298+00:00,2024-11-01 19:10:07.934042+00:00,cat_2.jpg,356x500,2.3014,99.994,Persian cat,Persian cat,0.2301,Resnext-50x32
2024-11-01 19:10:10.210168+00:00,2024-11-01 19:10:10.217178+00:00,2024-11-01 19:10:10.236937+00:00,dog_0.jpg,375x500,2.3052,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2305,Resnext-50x32
2024-11-01 19:10:12.518787+00:00,2024-11-01 19:10:12.526007+00:00,2024-11-01 19:10:12.545813+00:00,dog_1.jpg,375x500,2.2855,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2286,Resnext-50x32
2024-11-01 19:10:14.808381+00:00,2024-11-01 19:10:14.813120+00:00,2024-11-01 19:10:14.831942+00:00,1.jpg,499x381,2.2638,52.723,toy terrier,toy terrier,0.2264,Resnext-50x32
2024-11-01 19:10:17.074844+00:00,2024-11-01 19:10:17.086908+00:00,2024-11-01 19:10:17.104210+00:00,cat_0.jpg,640x481,2.3134,18.552,"tabby, tabby cat","tabby, tabby cat",0.2313,Resnext-50x32
2024-11-01 19:10:19.396827+00:00,2024-11-01 19:10:19.401564+00:00,2024-11-01 19:10:19.419495+00:00,cat_1.jpg,441x350,2.2044,80.243,"tabby, tabby cat","tabby, tabby cat",0.2204,Resnext-50x32
2024-11-01 19:10:21.604655+00:00,2024-11-01 19:10:21.612712+00:00,2024-11-01 19:10:21.634326+00:00,cat_2.jpg,356x500,2.2726,99.994,Persian cat,Persian cat,0.2273,Resnext-50x32
2024-11-01 19:10:23.880664+00:00,2024-11-01 19:10:23.887905+00:00,2024-11-01 19:10:23.906674+00:00,dog_0.jpg,375x500,2.4831,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2483,Resnext-50x32
2024-11-01 19:10:26.367262+00:00,2024-11-01 19:10:26.374640+00:00,2024-11-01 19:10:26.396056+00:00,dog_1.jpg,375x500,2.2585,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2259,Resnext-50x32
2024-11-01 19:10:28.629962+00:00,2024-11-01 19:10:28.634673+00:00,2024-11-01 19:10:28.654329+00:00,1.jpg,499x381,2.088,52.723,toy terrier,toy terrier,0.2088,Resnext-50x32
2024-11-01 19:10:30.724395+00:00,2024-11-01 19:10:30.735809+00:00,2024-11-01 19:10:30.755124+00:00,cat_0.jpg,640x481,2.0756,18.552,"tabby, tabby cat","tabby, tabby cat",0.2076,Resnext-50x32
2024-11-01 19:10:32.802609+00:00,2024-11-01 19:10:32.807950+00:00,2024-11-01 19:10:32.825318+00:00,cat_1.jpg,441x350,2.2495,80.243,"tabby, tabby cat","tabby, tabby cat",0.2249,Resnext-50x32
2024-11-01 19:10:35.057327+00:00,2024-11-01 19:10:35.065414+00:00,2024-11-01 19:10:35.097664+00:00,cat_2.jpg,356x500,2.2724,99.994,Persian cat,Persian cat,0.2272,Resnext-50x32
2024-11-01 19:10:37.336746+00:00,2024-11-01 19:10:37.343956+00:00,2024-11-01 19:10:37.363035+00:00,dog_0.jpg,375x500,2.2242,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2224,Resnext-50x32
2024-11-01 19:10:39.560715+00:00,2024-11-01 19:10:39.567946+00:00,2024-11-01 19:10:39.588707+00:00,dog_1.jpg,375x500,2.2458,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2246,Resnext-50x32
2024-11-01 19:10:41.810620+00:00,2024-11-01 19:10:41.815438+00:00,2024-11-01 19:10:41.837576+00:00,1.jpg,499x381,2.244,52.723,toy terrier,toy terrier,0.2244,Resnext-50x32
2024-11-01 19:10:44.058503+00:00,2024-11-01 19:10:44.070665+00:00,2024-11-01 19:10:44.096305+00:00,cat_0.jpg,640x481,2.3278,18.552,"tabby, tabby cat","tabby, tabby cat",0.2328,Resnext-50x32
2024-11-01 19:10:46.394178+00:00,2024-11-01 19:10:46.399069+00:00,2024-11-01 19:10:46.417983+00:00,cat_1.jpg,441x350,2.1569,80.243,"tabby, tabby cat","tabby, tabby cat",0.2157,Resnext-50x32
2024-11-01 19:10:48.554565+00:00,2024-11-01 19:10:48.562533+00:00,2024-11-01 19:10:48.587493+00:00,cat_2.jpg,356x500,2.2456,99.994,Persian cat,Persian cat,0.2246,Resnext-50x32
2024-11-01 19:10:50.802833+00:00,2024-11-01 19:10:50.810756+00:00,2024-11-01 19:10:50.831505+00:00,dog_0.jpg,375x500,2.2006,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2201,Resnext-50x32
2024-11-01 19:10:53.008044+00:00,2024-11-01 19:10:53.015407+00:00,2024-11-01 19:10:53.042237+00:00,dog_1.jpg,375x500,2.1293,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2129,Resnext-50x32
2024-11-01 19:10:55.141465+00:00,2024-11-01 19:10:55.146294+00:00,2024-11-01 19:10:55.165831+00:00,1.jpg,499x381,2.1586,52.723,toy terrier,toy terrier,0.2159,Resnext-50x32
2024-11-01 19:10:57.303549+00:00,2024-11-01 19:10:57.314900+00:00,2024-11-01 19:10:57.337222+00:00,cat_0.jpg,640x481,2.1763,18.552,"tabby, tabby cat","tabby, tabby cat",0.2176,Resnext-50x32
2024-11-01 19:10:59.482626+00:00,2024-11-01 19:10:59.487964+00:00,2024-11-01 19:10:59.504220+00:00,cat_1.jpg,441x350,2.109,80.243,"tabby, tabby cat","tabby, tabby cat",0.2109,Resnext-50x32
2024-11-01 19:11:01.595915+00:00,2024-11-01 19:11:01.603967+00:00,2024-11-01 19:11:01.625621+00:00,cat_2.jpg,356x500,2.1291,99.994,Persian cat,Persian cat,0.2129,Resnext-50x32
2024-11-01 19:11:03.728495+00:00,2024-11-01 19:11:03.735534+00:00,2024-11-01 19:11:03.756894+00:00,dog_0.jpg,375x500,2.1067,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2107,Resnext-50x32
2024-11-01 19:11:05.838955+00:00,2024-11-01 19:11:05.846176+00:00,2024-11-01 19:11:05.865654+00:00,dog_1.jpg,375x500,2.207,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2207,Resnext-50x32
2024-11-01 19:11:08.050198+00:00,2024-11-01 19:11:08.054966+00:00,2024-11-01 19:11:08.077001+00:00,1.jpg,499x381,2.3115,52.723,toy terrier,toy terrier,0.2311,Resnext-50x32
2024-11-01 19:11:10.365105+00:00,2024-11-01 19:11:10.376470+00:00,2024-11-01 19:11:10.402171+00:00,cat_0.jpg,640x481,2.2547,18.552,"tabby, tabby cat","tabby, tabby cat",0.2255,Resnext-50x32
2024-11-01 19:11:12.622370+00:00,2024-11-01 19:11:12.627723+00:00,2024-11-01 19:11:12.647687+00:00,cat_1.jpg,441x350,2.157,80.243,"tabby, tabby cat","tabby, tabby cat",0.2157,Resnext-50x32
2024-11-01 19:11:14.781688+00:00,2024-11-01 19:11:14.791524+00:00,2024-11-01 19:11:14.813077+00:00,cat_2.jpg,356x500,2.2852,99.994,Persian cat,Persian cat,0.2285,Resnext-50x32
2024-11-01 19:11:17.072481+00:00,2024-11-01 19:11:17.079519+00:00,2024-11-01 19:11:17.100839+00:00,dog_0.jpg,375x500,2.2952,98.354,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.2295,Resnext-50x32
2024-11-01 19:11:19.371124+00:00,2024-11-01 19:11:19.378401+00:00,2024-11-01 19:11:19.402830+00:00,dog_1.jpg,375x500,2.2389,99.476,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.2239,Resnext-50x32
2024-11-01 19:11:21.613207+00:00,2024-11-01 19:11:21.618756+00:00,2024-11-01 19:11:21.635828+00:00,1.jpg,499x381,2.1759,52.723,toy terrier,toy terrier,0.2176,Resnext-50x32
2024-11-01 19:11:23.793415+00:00,2024-11-01 19:11:23.804768+00:00,2024-11-01 19:11:23.830291+00:00,cat_0.jpg,640x481,2.1804,18.552,"tabby, tabby cat","tabby, tabby cat",0.218,Resnext-50x32
2024-11-01 19:11:25.980522+00:00,2024-11-01 19:11:25.985790+00:00,2024-11-01 19:11:26.006285+00:00,cat_1.jpg,441x350,2.291,80.243,"tabby, tabby cat","tabby, tabby cat",0.2291,Resnext-50x32
