Load Time,Transform Time,Predict Time,Image Name,Resolution,Inference Time,Accuracy,Argmax Class,TopK Class,Latency,Model
2024-11-01 18:33:25.872093+00:00,2024-11-01 18:33:25.881039+00:00,2024-11-01 18:33:25.900634+00:00,cat_2.jpg,356x500,0.0474,99.602,Persian cat,Persian cat,0.0059,Squeezenet
2024-11-01 18:33:25.926427+00:00,2024-11-01 18:33:25.934277+00:00,2024-11-01 18:33:25.948102+00:00,dog_0.jpg,375x500,0.0371,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0046,Squeezenet
2024-11-01 18:33:25.973793+00:00,2024-11-01 18:33:25.981486+00:00,2024-11-01 18:33:25.992218+00:00,dog_1.jpg,375x500,0.0353,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0044,Squeezenet
2024-11-01 18:33:26.017608+00:00,2024-11-01 18:33:26.023064+00:00,2024-11-01 18:33:26.036388+00:00,1.jpg,499x381,0.0342,36.797,Italian greyhound,Italian greyhound,0.0043,Squeezenet
2024-11-01 18:33:26.060985+00:00,2024-11-01 18:33:26.073125+00:00,2024-11-01 18:33:26.085877+00:00,cat_0.jpg,640x481,0.0401,21.24,"tabby, tabby cat","tabby, tabby cat",0.005,Squeezenet
2024-11-01 18:33:26.111237+00:00,2024-11-01 18:33:26.116631+00:00,2024-11-01 18:33:26.126645+00:00,cat_1.jpg,441x350,0.0305,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:26.151835+00:00,2024-11-01 18:33:26.160620+00:00,2024-11-01 18:33:26.171579+00:00,cat_2.jpg,356x500,0.0344,99.602,Persian cat,Persian cat,0.0043,Squeezenet
2024-11-01 18:33:26.196317+00:00,2024-11-01 18:33:26.204136+00:00,2024-11-01 18:33:26.217385+00:00,dog_0.jpg,375x500,0.036,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0045,Squeezenet
2024-11-01 18:33:26.243335+00:00,2024-11-01 18:33:26.251441+00:00,2024-11-01 18:33:26.262673+00:00,dog_1.jpg,375x500,0.0358,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0045,Squeezenet
2024-11-01 18:33:26.288654+00:00,2024-11-01 18:33:26.294126+00:00,2024-11-01 18:33:26.304504+00:00,1.jpg,499x381,0.0308,36.797,Italian greyhound,Italian greyhound,0.0039,Squeezenet
2024-11-01 18:33:26.329622+00:00,2024-11-01 18:33:26.341878+00:00,2024-11-01 18:33:26.354586+00:00,cat_0.jpg,640x481,0.0399,21.24,"tabby, tabby cat","tabby, tabby cat",0.005,Squeezenet
2024-11-01 18:33:26.379681+00:00,2024-11-01 18:33:26.385045+00:00,2024-11-01 18:33:26.395073+00:00,cat_1.jpg,441x350,0.0301,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:26.420035+00:00,2024-11-01 18:33:26.428808+00:00,2024-11-01 18:33:26.440411+00:00,cat_2.jpg,356x500,0.0384,99.602,Persian cat,Persian cat,0.0048,Squeezenet
2024-11-01 18:33:26.466255+00:00,2024-11-01 18:33:26.474152+00:00,2024-11-01 18:33:26.487385+00:00,dog_0.jpg,375x500,0.0363,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0045,Squeezenet
2024-11-01 18:33:26.512155+00:00,2024-11-01 18:33:26.520221+00:00,2024-11-01 18:33:26.530872+00:00,dog_1.jpg,375x500,0.0351,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0044,Squeezenet
2024-11-01 18:33:26.556271+00:00,2024-11-01 18:33:26.561836+00:00,2024-11-01 18:33:26.573007+00:00,1.jpg,499x381,0.0317,36.797,Italian greyhound,Italian greyhound,0.004,Squeezenet
2024-11-01 18:33:26.598058+00:00,2024-11-01 18:33:26.610257+00:00,2024-11-01 18:33:26.622887+00:00,cat_0.jpg,640x481,0.0395,21.24,"tabby, tabby cat","tabby, tabby cat",0.0049,Squeezenet
2024-11-01 18:33:26.647775+00:00,2024-11-01 18:33:26.653200+00:00,2024-11-01 18:33:26.663409+00:00,cat_1.jpg,441x350,0.0334,50.415,"tabby, tabby cat","tabby, tabby cat",0.0042,Squeezenet
2024-11-01 18:33:26.689138+00:00,2024-11-01 18:33:26.697922+00:00,2024-11-01 18:33:26.709278+00:00,cat_2.jpg,356x500,0.0348,99.602,Persian cat,Persian cat,0.0044,Squeezenet
2024-11-01 18:33:26.734404+00:00,2024-11-01 18:33:26.742269+00:00,2024-11-01 18:33:26.755998+00:00,dog_0.jpg,375x500,0.0363,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0045,Squeezenet
2024-11-01 18:33:26.781521+00:00,2024-11-01 18:33:26.788923+00:00,2024-11-01 18:33:26.799449+00:00,dog_1.jpg,375x500,0.0352,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0044,Squeezenet
2024-11-01 18:33:26.825243+00:00,2024-11-01 18:33:26.830840+00:00,2024-11-01 18:33:26.846556+00:00,1.jpg,499x381,0.0388,36.797,Italian greyhound,Italian greyhound,0.0048,Squeezenet
2024-11-01 18:33:26.872355+00:00,2024-11-01 18:33:26.884954+00:00,2024-11-01 18:33:26.901266+00:00,cat_0.jpg,640x481,0.0508,21.24,"tabby, tabby cat","tabby, tabby cat",0.0063,Squeezenet
2024-11-01 18:33:26.929224+00:00,2024-11-01 18:33:26.934370+00:00,2024-11-01 18:33:26.944572+00:00,cat_1.jpg,441x350,0.0307,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:26.970116+00:00,2024-11-01 18:33:26.978836+00:00,2024-11-01 18:33:26.989592+00:00,cat_2.jpg,356x500,0.0341,99.602,Persian cat,Persian cat,0.0043,Squeezenet
2024-11-01 18:33:27.014328+00:00,2024-11-01 18:33:27.022335+00:00,2024-11-01 18:33:27.032920+00:00,dog_0.jpg,375x500,0.0333,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0042,Squeezenet
2024-11-01 18:33:27.057751+00:00,2024-11-01 18:33:27.065765+00:00,2024-11-01 18:33:27.079295+00:00,dog_1.jpg,375x500,0.0369,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0046,Squeezenet
2024-11-01 18:33:27.106304+00:00,2024-11-01 18:33:27.111829+00:00,2024-11-01 18:33:27.122267+00:00,1.jpg,499x381,0.0324,36.797,Italian greyhound,Italian greyhound,0.0041,Squeezenet
2024-11-01 18:33:27.147159+00:00,2024-11-01 18:33:27.159311+00:00,2024-11-01 18:33:27.172005+00:00,cat_0.jpg,640x481,0.0412,21.24,"tabby, tabby cat","tabby, tabby cat",0.0052,Squeezenet
2024-11-01 18:33:27.197245+00:00,2024-11-01 18:33:27.202346+00:00,2024-11-01 18:33:27.212283+00:00,cat_1.jpg,441x350,0.0304,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:27.237501+00:00,2024-11-01 18:33:27.246373+00:00,2024-11-01 18:33:27.257845+00:00,cat_2.jpg,356x500,0.0353,99.602,Persian cat,Persian cat,0.0044,Squeezenet
2024-11-01 18:33:27.283069+00:00,2024-11-01 18:33:27.290571+00:00,2024-11-01 18:33:27.301225+00:00,dog_0.jpg,375x500,0.0368,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0046,Squeezenet
2024-11-01 18:33:27.326414+00:00,2024-11-01 18:33:27.334499+00:00,2024-11-01 18:33:27.348361+00:00,dog_1.jpg,375x500,0.0368,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0046,Squeezenet
2024-11-01 18:33:27.373748+00:00,2024-11-01 18:33:27.379152+00:00,2024-11-01 18:33:27.389564+00:00,1.jpg,499x381,0.0322,36.797,Italian greyhound,Italian greyhound,0.004,Squeezenet
2024-11-01 18:33:27.414559+00:00,2024-11-01 18:33:27.426614+00:00,2024-11-01 18:33:27.439805+00:00,cat_0.jpg,640x481,0.0414,21.24,"tabby, tabby cat","tabby, tabby cat",0.0052,Squeezenet
2024-11-01 18:33:27.464669+00:00,2024-11-01 18:33:27.470095+00:00,2024-11-01 18:33:27.480607+00:00,cat_1.jpg,441x350,0.0309,50.415,"tabby, tabby cat","tabby, tabby cat",0.0039,Squeezenet
2024-11-01 18:33:27.505441+00:00,2024-11-01 18:33:27.514324+00:00,2024-11-01 18:33:27.526237+00:00,cat_2.jpg,356x500,0.0402,99.602,Persian cat,Persian cat,0.005,Squeezenet
2024-11-01 18:33:27.551728+00:00,2024-11-01 18:33:27.559692+00:00,2024-11-01 18:33:27.570964+00:00,dog_0.jpg,375x500,0.0341,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0043,Squeezenet
2024-11-01 18:33:27.595720+00:00,2024-11-01 18:33:27.603934+00:00,2024-11-01 18:33:27.617789+00:00,dog_1.jpg,375x500,0.0367,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0046,Squeezenet
2024-11-01 18:33:27.643871+00:00,2024-11-01 18:33:27.649296+00:00,2024-11-01 18:33:27.660187+00:00,1.jpg,499x381,0.0327,36.797,Italian greyhound,Italian greyhound,0.0041,Squeezenet
2024-11-01 18:33:27.685337+00:00,2024-11-01 18:33:27.697081+00:00,2024-11-01 18:33:27.710297+00:00,cat_0.jpg,640x481,0.0416,21.24,"tabby, tabby cat","tabby, tabby cat",0.0052,Squeezenet
2024-11-01 18:33:27.734133+00:00,2024-11-01 18:33:27.740660+00:00,2024-11-01 18:33:27.751405+00:00,cat_1.jpg,441x350,0.0323,50.415,"tabby, tabby cat","tabby, tabby cat",0.004,Squeezenet
2024-11-01 18:33:27.776306+00:00,2024-11-01 18:33:27.784839+00:00,2024-11-01 18:33:27.795639+00:00,cat_2.jpg,356x500,0.0339,99.602,Persian cat,Persian cat,0.0042,Squeezenet
2024-11-01 18:33:27.821557+00:00,2024-11-01 18:33:27.829557+00:00,2024-11-01 18:33:27.845521+00:00,dog_0.jpg,375x500,0.0404,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.005,Squeezenet
2024-11-01 18:33:27.871907+00:00,2024-11-01 18:33:27.880257+00:00,2024-11-01 18:33:27.895127+00:00,dog_1.jpg,375x500,0.0442,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0055,Squeezenet
2024-11-01 18:33:27.922656+00:00,2024-11-01 18:33:27.928052+00:00,2024-11-01 18:33:27.945667+00:00,1.jpg,499x381,0.0384,36.797,Italian greyhound,Italian greyhound,0.0048,Squeezenet
2024-11-01 18:33:27.971147+00:00,2024-11-01 18:33:27.983326+00:00,2024-11-01 18:33:27.998840+00:00,cat_0.jpg,640x481,0.0428,21.24,"tabby, tabby cat","tabby, tabby cat",0.0053,Squeezenet
2024-11-01 18:33:28.024017+00:00,2024-11-01 18:33:28.029401+00:00,2024-11-01 18:33:28.039267+00:00,cat_1.jpg,441x350,0.0316,50.415,"tabby, tabby cat","tabby, tabby cat",0.0039,Squeezenet
2024-11-01 18:33:28.064880+00:00,2024-11-01 18:33:28.074523+00:00,2024-11-01 18:33:28.085156+00:00,cat_2.jpg,356x500,0.0356,99.602,Persian cat,Persian cat,0.0045,Squeezenet
2024-11-01 18:33:28.109828+00:00,2024-11-01 18:33:28.117663+00:00,2024-11-01 18:33:28.128156+00:00,dog_0.jpg,375x500,0.0332,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0041,Squeezenet
2024-11-01 18:33:28.153744+00:00,2024-11-01 18:33:28.162060+00:00,2024-11-01 18:33:28.172631+00:00,dog_1.jpg,375x500,0.0339,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0042,Squeezenet
2024-11-01 18:33:28.200262+00:00,2024-11-01 18:33:28.207272+00:00,2024-11-01 18:33:28.217662+00:00,1.jpg,499x381,0.032,36.797,Italian greyhound,Italian greyhound,0.004,Squeezenet
2024-11-01 18:33:28.243332+00:00,2024-11-01 18:33:28.255248+00:00,2024-11-01 18:33:28.268363+00:00,cat_0.jpg,640x481,0.0401,21.24,"tabby, tabby cat","tabby, tabby cat",0.005,Squeezenet
2024-11-01 18:33:28.294260+00:00,2024-11-01 18:33:28.300636+00:00,2024-11-01 18:33:28.310723+00:00,cat_1.jpg,441x350,0.0329,50.415,"tabby, tabby cat","tabby, tabby cat",0.0041,Squeezenet
2024-11-01 18:33:28.337639+00:00,2024-11-01 18:33:28.348038+00:00,2024-11-01 18:33:28.361984+00:00,cat_2.jpg,356x500,0.0417,99.602,Persian cat,Persian cat,0.0052,Squeezenet
2024-11-01 18:33:28.387067+00:00,2024-11-01 18:33:28.395871+00:00,2024-11-01 18:33:28.407012+00:00,dog_0.jpg,375x500,0.0347,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0043,Squeezenet
2024-11-01 18:33:28.432299+00:00,2024-11-01 18:33:28.440286+00:00,2024-11-01 18:33:28.452404+00:00,dog_1.jpg,375x500,0.0353,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0044,Squeezenet
2024-11-01 18:33:28.479037+00:00,2024-11-01 18:33:28.484555+00:00,2024-11-01 18:33:28.495029+00:00,1.jpg,499x381,0.0308,36.797,Italian greyhound,Italian greyhound,0.0039,Squeezenet
2024-11-01 18:33:28.520148+00:00,2024-11-01 18:33:28.531937+00:00,2024-11-01 18:33:28.544641+00:00,cat_0.jpg,640x481,0.0397,21.24,"tabby, tabby cat","tabby, tabby cat",0.005,Squeezenet
2024-11-01 18:33:28.570528+00:00,2024-11-01 18:33:28.576039+00:00,2024-11-01 18:33:28.586744+00:00,cat_1.jpg,441x350,0.032,50.415,"tabby, tabby cat","tabby, tabby cat",0.004,Squeezenet
2024-11-01 18:33:28.612826+00:00,2024-11-01 18:33:28.621561+00:00,2024-11-01 18:33:28.632898+00:00,cat_2.jpg,356x500,0.0369,99.602,Persian cat,Persian cat,0.0046,Squeezenet
2024-11-01 18:33:28.658870+00:00,2024-11-01 18:33:28.666734+00:00,2024-11-01 18:33:28.677295+00:00,dog_0.jpg,375x500,0.0335,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0042,Squeezenet
2024-11-01 18:33:28.702547+00:00,2024-11-01 18:33:28.711392+00:00,2024-11-01 18:33:28.722556+00:00,dog_1.jpg,375x500,0.0347,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0043,Squeezenet
2024-11-01 18:33:28.748512+00:00,2024-11-01 18:33:28.754962+00:00,2024-11-01 18:33:28.766542+00:00,1.jpg,499x381,0.0382,36.797,Italian greyhound,Italian greyhound,0.0048,Squeezenet
2024-11-01 18:33:28.792912+00:00,2024-11-01 18:33:28.805088+00:00,2024-11-01 18:33:28.817877+00:00,cat_0.jpg,640x481,0.0431,21.24,"tabby, tabby cat","tabby, tabby cat",0.0054,Squeezenet
2024-11-01 18:33:28.843414+00:00,2024-11-01 18:33:28.848884+00:00,2024-11-01 18:33:28.859105+00:00,cat_1.jpg,441x350,0.0359,50.415,"tabby, tabby cat","tabby, tabby cat",0.0045,Squeezenet
2024-11-01 18:33:28.885488+00:00,2024-11-01 18:33:28.894316+00:00,2024-11-01 18:33:28.906150+00:00,cat_2.jpg,356x500,0.0416,99.602,Persian cat,Persian cat,0.0052,Squeezenet
2024-11-01 18:33:28.933400+00:00,2024-11-01 18:33:28.940901+00:00,2024-11-01 18:33:28.951509+00:00,dog_0.jpg,375x500,0.0335,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0042,Squeezenet
2024-11-01 18:33:28.976124+00:00,2024-11-01 18:33:28.984087+00:00,2024-11-01 18:33:29.000102+00:00,dog_1.jpg,375x500,0.0391,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0049,Squeezenet
2024-11-01 18:33:29.026263+00:00,2024-11-01 18:33:29.031873+00:00,2024-11-01 18:33:29.042833+00:00,1.jpg,499x381,0.0313,36.797,Italian greyhound,Italian greyhound,0.0039,Squeezenet
2024-11-01 18:33:29.068575+00:00,2024-11-01 18:33:29.082531+00:00,2024-11-01 18:33:29.095438+00:00,cat_0.jpg,640x481,0.0417,21.24,"tabby, tabby cat","tabby, tabby cat",0.0052,Squeezenet
2024-11-01 18:33:29.120268+00:00,2024-11-01 18:33:29.125853+00:00,2024-11-01 18:33:29.137648+00:00,cat_1.jpg,441x350,0.0319,50.415,"tabby, tabby cat","tabby, tabby cat",0.004,Squeezenet
2024-11-01 18:33:29.162705+00:00,2024-11-01 18:33:29.171347+00:00,2024-11-01 18:33:29.182610+00:00,cat_2.jpg,356x500,0.0362,99.602,Persian cat,Persian cat,0.0045,Squeezenet
2024-11-01 18:33:29.208208+00:00,2024-11-01 18:33:29.216169+00:00,2024-11-01 18:33:29.226658+00:00,dog_0.jpg,375x500,0.034,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0042,Squeezenet
2024-11-01 18:33:29.251587+00:00,2024-11-01 18:33:29.259585+00:00,2024-11-01 18:33:29.270043+00:00,dog_1.jpg,375x500,0.0331,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0041,Squeezenet
2024-11-01 18:33:29.298834+00:00,2024-11-01 18:33:29.304478+00:00,2024-11-01 18:33:29.314917+00:00,1.jpg,499x381,0.0308,36.797,Italian greyhound,Italian greyhound,0.0038,Squeezenet
2024-11-01 18:33:29.340700+00:00,2024-11-01 18:33:29.353472+00:00,2024-11-01 18:33:29.366120+00:00,cat_0.jpg,640x481,0.0405,21.24,"tabby, tabby cat","tabby, tabby cat",0.0051,Squeezenet
2024-11-01 18:33:29.391442+00:00,2024-11-01 18:33:29.396853+00:00,2024-11-01 18:33:29.413535+00:00,cat_1.jpg,441x350,0.0375,50.415,"tabby, tabby cat","tabby, tabby cat",0.0047,Squeezenet
2024-11-01 18:33:29.438041+00:00,2024-11-01 18:33:29.446699+00:00,2024-11-01 18:33:29.458098+00:00,cat_2.jpg,356x500,0.0355,99.602,Persian cat,Persian cat,0.0044,Squeezenet
2024-11-01 18:33:29.483034+00:00,2024-11-01 18:33:29.490906+00:00,2024-11-01 18:33:29.501958+00:00,dog_0.jpg,375x500,0.0353,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0044,Squeezenet
2024-11-01 18:33:29.526840+00:00,2024-11-01 18:33:29.534875+00:00,2024-11-01 18:33:29.545294+00:00,dog_1.jpg,375x500,0.0335,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0042,Squeezenet
2024-11-01 18:33:29.570983+00:00,2024-11-01 18:33:29.576348+00:00,2024-11-01 18:33:29.587324+00:00,1.jpg,499x381,0.0313,36.797,Italian greyhound,Italian greyhound,0.0039,Squeezenet
2024-11-01 18:33:29.612511+00:00,2024-11-01 18:33:29.625036+00:00,2024-11-01 18:33:29.637843+00:00,cat_0.jpg,640x481,0.0403,21.24,"tabby, tabby cat","tabby, tabby cat",0.005,Squeezenet
2024-11-01 18:33:29.662703+00:00,2024-11-01 18:33:29.668105+00:00,2024-11-01 18:33:29.679911+00:00,cat_1.jpg,441x350,0.0319,50.415,"tabby, tabby cat","tabby, tabby cat",0.004,Squeezenet
2024-11-01 18:33:29.705265+00:00,2024-11-01 18:33:29.713933+00:00,2024-11-01 18:33:29.724618+00:00,cat_2.jpg,356x500,0.0365,99.602,Persian cat,Persian cat,0.0046,Squeezenet
2024-11-01 18:33:29.749806+00:00,2024-11-01 18:33:29.757618+00:00,2024-11-01 18:33:29.768592+00:00,dog_0.jpg,375x500,0.0351,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0044,Squeezenet
2024-11-01 18:33:29.795918+00:00,2024-11-01 18:33:29.803555+00:00,2024-11-01 18:33:29.814040+00:00,dog_1.jpg,375x500,0.0356,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0044,Squeezenet
2024-11-01 18:33:29.841967+00:00,2024-11-01 18:33:29.847586+00:00,2024-11-01 18:33:29.863163+00:00,1.jpg,499x381,0.0403,36.797,Italian greyhound,Italian greyhound,0.005,Squeezenet
2024-11-01 18:33:29.888558+00:00,2024-11-01 18:33:29.900969+00:00,2024-11-01 18:33:29.919276+00:00,cat_0.jpg,640x481,0.0485,21.24,"tabby, tabby cat","tabby, tabby cat",0.0061,Squeezenet
2024-11-01 18:33:29.944505+00:00,2024-11-01 18:33:29.949285+00:00,2024-11-01 18:33:29.959305+00:00,cat_1.jpg,441x350,0.0297,50.415,"tabby, tabby cat","tabby, tabby cat",0.0037,Squeezenet
2024-11-01 18:33:29.983627+00:00,2024-11-01 18:33:29.992271+00:00,2024-11-01 18:33:30.004496+00:00,cat_2.jpg,356x500,0.0355,99.602,Persian cat,Persian cat,0.0044,Squeezenet
2024-11-01 18:33:30.029925+00:00,2024-11-01 18:33:30.037806+00:00,2024-11-01 18:33:30.051483+00:00,dog_0.jpg,375x500,0.0373,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0047,Squeezenet
2024-11-01 18:33:30.077719+00:00,2024-11-01 18:33:30.085339+00:00,2024-11-01 18:33:30.095992+00:00,dog_1.jpg,375x500,0.0359,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0045,Squeezenet
2024-11-01 18:33:30.122900+00:00,2024-11-01 18:33:30.128262+00:00,2024-11-01 18:33:30.139187+00:00,1.jpg,499x381,0.0311,36.797,Italian greyhound,Italian greyhound,0.0039,Squeezenet
2024-11-01 18:33:30.164354+00:00,2024-11-01 18:33:30.176530+00:00,2024-11-01 18:33:30.189202+00:00,cat_0.jpg,640x481,0.0395,21.24,"tabby, tabby cat","tabby, tabby cat",0.0049,Squeezenet
2024-11-01 18:33:30.214377+00:00,2024-11-01 18:33:30.220017+00:00,2024-11-01 18:33:30.230013+00:00,cat_1.jpg,441x350,0.0305,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:30.255838+00:00,2024-11-01 18:33:30.265036+00:00,2024-11-01 18:33:30.276136+00:00,cat_2.jpg,356x500,0.0371,99.602,Persian cat,Persian cat,0.0046,Squeezenet
2024-11-01 18:33:30.301295+00:00,2024-11-01 18:33:30.309644+00:00,2024-11-01 18:33:30.320323+00:00,dog_0.jpg,375x500,0.0376,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0047,Squeezenet
2024-11-01 18:33:30.345040+00:00,2024-11-01 18:33:30.352998+00:00,2024-11-01 18:33:30.363685+00:00,dog_1.jpg,375x500,0.0347,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0043,Squeezenet
2024-11-01 18:33:30.388608+00:00,2024-11-01 18:33:30.394100+00:00,2024-11-01 18:33:30.404440+00:00,1.jpg,499x381,0.0309,36.797,Italian greyhound,Italian greyhound,0.0039,Squeezenet
2024-11-01 18:33:30.430376+00:00,2024-11-01 18:33:30.442573+00:00,2024-11-01 18:33:30.455224+00:00,cat_0.jpg,640x481,0.0458,21.24,"tabby, tabby cat","tabby, tabby cat",0.0057,Squeezenet
2024-11-01 18:33:30.484060+00:00,2024-11-01 18:33:30.488887+00:00,2024-11-01 18:33:30.499540+00:00,cat_1.jpg,441x350,0.0303,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:30.524359+00:00,2024-11-01 18:33:30.532979+00:00,2024-11-01 18:33:30.543840+00:00,cat_2.jpg,356x500,0.0341,99.602,Persian cat,Persian cat,0.0043,Squeezenet
2024-11-01 18:33:30.568165+00:00,2024-11-01 18:33:30.576010+00:00,2024-11-01 18:33:30.587259+00:00,dog_0.jpg,375x500,0.0355,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0044,Squeezenet
2024-11-01 18:33:30.611992+00:00,2024-11-01 18:33:30.619996+00:00,2024-11-01 18:33:30.631125+00:00,dog_1.jpg,375x500,0.0339,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0042,Squeezenet
2024-11-01 18:33:30.656690+00:00,2024-11-01 18:33:30.662164+00:00,2024-11-01 18:33:30.673082+00:00,1.jpg,499x381,0.0342,36.797,Italian greyhound,Italian greyhound,0.0043,Squeezenet
2024-11-01 18:33:30.697915+00:00,2024-11-01 18:33:30.710036+00:00,2024-11-01 18:33:30.723316+00:00,cat_0.jpg,640x481,0.0406,21.24,"tabby, tabby cat","tabby, tabby cat",0.0051,Squeezenet
2024-11-01 18:33:30.748591+00:00,2024-11-01 18:33:30.754027+00:00,2024-11-01 18:33:30.764644+00:00,cat_1.jpg,441x350,0.0311,50.415,"tabby, tabby cat","tabby, tabby cat",0.0039,Squeezenet
2024-11-01 18:33:30.789881+00:00,2024-11-01 18:33:30.798226+00:00,2024-11-01 18:33:30.811610+00:00,cat_2.jpg,356x500,0.0384,99.602,Persian cat,Persian cat,0.0048,Squeezenet
2024-11-01 18:33:30.836795+00:00,2024-11-01 18:33:30.844775+00:00,2024-11-01 18:33:30.861021+00:00,dog_0.jpg,375x500,0.0456,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0057,Squeezenet
2024-11-01 18:33:30.888565+00:00,2024-11-01 18:33:30.897019+00:00,2024-11-01 18:33:30.914318+00:00,dog_1.jpg,375x500,0.0445,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0056,Squeezenet
2024-11-01 18:33:30.939871+00:00,2024-11-01 18:33:30.945270+00:00,2024-11-01 18:33:30.955422+00:00,1.jpg,499x381,0.0302,36.797,Italian greyhound,Italian greyhound,0.0038,Squeezenet
2024-11-01 18:33:30.980414+00:00,2024-11-01 18:33:30.992513+00:00,2024-11-01 18:33:31.005113+00:00,cat_0.jpg,640x481,0.0398,21.24,"tabby, tabby cat","tabby, tabby cat",0.005,Squeezenet
2024-11-01 18:33:31.030335+00:00,2024-11-01 18:33:31.035801+00:00,2024-11-01 18:33:31.045775+00:00,cat_1.jpg,441x350,0.0303,50.415,"tabby, tabby cat","tabby, tabby cat",0.0038,Squeezenet
2024-11-01 18:33:31.071405+00:00,2024-11-01 18:33:31.080051+00:00,2024-11-01 18:33:31.090878+00:00,cat_2.jpg,356x500,0.0341,99.602,Persian cat,Persian cat,0.0043,Squeezenet
2024-11-01 18:33:31.120947+00:00,2024-11-01 18:33:31.128988+00:00,2024-11-01 18:33:31.141155+00:00,dog_0.jpg,375x500,0.0351,60.378,"malamute, malemute, Alaskan malamute","malamute, malemute, Alaskan malamute",0.0044,Squeezenet
2024-11-01 18:33:31.166509+00:00,2024-11-01 18:33:31.174527+00:00,2024-11-01 18:33:31.185012+00:00,dog_1.jpg,375x500,0.0352,28.5,"Newfoundland, Newfoundland dog","Newfoundland, Newfoundland dog",0.0044,Squeezenet
2024-11-01 18:33:31.212318+00:00,2024-11-01 18:33:31.217769+00:00,2024-11-01 18:33:31.228207+00:00,1.jpg,499x381,0.0306,36.797,Italian greyhound,Italian greyhound,0.0038,Squeezenet
2024-11-01 18:33:31.253623+00:00,2024-11-01 18:33:31.265210+00:00,2024-11-01 18:33:31.277855+00:00,cat_0.jpg,640x481,0.0394,21.24,"tabby, tabby cat","tabby, tabby cat",0.0049,Squeezenet
