time,uptime,CPU1,CPU2,CPU3,CPU4,RAM,SWAP,EMC,IRAM,GPU,APE,APE_MASTER,NVDEC,NVENC,NVJPG,SE,VIC03,Fan tegra_pwmfan0,Temp AO,Temp CPU,Temp GPU,Temp PLL,Temp thermal,Power POM_5V_CPU,Power POM_5V_GPU,Power TOT,jetson_clocks,nvp model
2024-11-01T19:10:25.090432,04:38:03,100,99,97,100,0.3649106729338497,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2737,0,5056,OFF,MAXN
2024-11-01T19:10:26.066986,04:38:04,98,100,99,99,0.3649037750909037,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56,2853,0,4548,OFF,MAXN
2024-11-01T19:10:27.081928,04:38:05,99,96,100,98,0.36478454094855195,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2853,0,4508,OFF,MAXN
2024-11-01T19:10:28.027805,04:38:06,99,98,99,99,0.364998374,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2616,0,4193,OFF,MAXN
2024-11-01T19:10:29.071661,04:38:07,99,98,99,95,0.36500625732895814,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56,3014,0,4629,OFF,MAXN
2024-11-01T19:10:30.093729,04:38:08,100,97,98,97,0.36499640326760674,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2656,0,4662,OFF,MAXN
2024-11-01T19:10:31.061634,04:38:09,99,99,99,99,0.36490476049703885,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.5,3129,0,4782,OFF,MAXN
2024-11-01T19:10:32.060143,04:38:10,100,98,100,97,0.36499443245533647,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.25,3049,0,4629,OFF,MAXN
2024-11-01T19:10:33.077049,04:38:11,99,95,99,99,0.3648722420945793,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,3205,0,4823,OFF,MAXN
2024-11-01T19:10:34.074024,04:38:12,99,99,99,100,0.36484169450438997,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,57.5,56.5,54.5,57,2974,0,4508,OFF,MAXN
2024-11-01T19:10:35.108315,04:38:13,99,99,99,96,0.36502498004552575,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,55.5,56,54,56.25,2777,0,4702,OFF,MAXN
2024-11-01T19:10:36.046042,04:38:14,99,98,100,100,0.3649027896847686,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,57.25,2697,0,4314,OFF,MAXN
2024-11-01T19:10:37.093239,04:38:15,99,98,98,98,0.3648998334663632,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,55.5,56.5,54.5,56.25,2853,0,4782,OFF,MAXN
2024-11-01T19:10:38.088022,04:38:16,99,100,99,98,0.36486928587617384,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2974,0,4589,OFF,MAXN
2024-11-01T19:10:39.045708,04:38:17,99,96,99,98,0.3648081906957953,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.25,2616,0,4233,OFF,MAXN
2024-11-01T19:10:40.055608,04:38:18,99,99,99,97,0.36477764310560595,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,3009,0,4589,OFF,MAXN
2024-11-01T19:10:41.092616,04:38:19,99,100,99,98,0.3647470955154167,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,57,56,54,56.25,2974,0,4508,OFF,MAXN
2024-11-01T19:10:42.089615,04:38:20,99,98,98,98,0.36480622,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,55.5,56.5,54.5,56,2929,0,4863,OFF,MAXN
2024-11-01T19:10:43.066791,04:38:21,100,99,98,97,0.3648673150639036,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.75,2777,0,4314,OFF,MAXN
2024-11-01T19:10:44.134769,04:38:22,99,98,95,98,0.3649885200185256,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.25,2893,0,4702,OFF,MAXN
2024-11-01T19:10:45.067093,04:38:23,100,99,98,100,0.36486632965776844,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2616,0,4314,OFF,MAXN
2024-11-01T19:10:46.087745,04:38:24,99,99,99,98,0.3649885200185256,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2893,0,4508,OFF,MAXN
2024-11-01T19:10:47.082888,04:38:25,98,100,97,100,0.36475399335836267,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.5,2853,0,4903,OFF,MAXN
2024-11-01T19:10:48.077280,04:38:26,99,99,99,98,0.3649284102442822,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.25,2777,0,4428,OFF,MAXN
2024-11-01T19:10:49.094390,04:38:27,98,99,100,96,0.3648052344773899,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2893,0,4508,OFF,MAXN
2024-11-01T19:10:50.076497,04:38:28,99,100,98,99,0.36483578206757916,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2777,0,4428,OFF,MAXN
2024-11-01T19:10:51.082467,04:38:29,99,98,98,95,0.3648042490712547,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,3170,0,4823,OFF,MAXN
2024-11-01T19:10:52.110281,04:38:30,100,98,99,99,0.36507917738295836,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.75,2656,0,4863,OFF,MAXN
2024-11-01T19:10:53.111512,04:38:31,99,98,98,98,0.3648958918418226,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2974,0,4935,OFF,MAXN
2024-11-01T19:10:54.082494,04:38:32,99,98,99,98,0.3648623880332279,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.25,3089,0,4782,OFF,MAXN
2024-11-01T19:10:55.062104,04:38:33,99,98,97,98,0.36507622116455296,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56,2737,0,4387,OFF,MAXN
2024-11-01T19:10:56.061960,04:38:34,99,100,98,99,0.3650151259841744,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,57,2777,0,4314,OFF,MAXN
2024-11-01T19:10:57.115560,04:38:35,99,99,98,98,0.36450567101230774,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56,2969,0,4508,OFF,MAXN
2024-11-01T19:10:58.098238,04:38:36,100,100,97,99,0.3648111469142007,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56,2777,0,4394,OFF,MAXN
2024-11-01T19:10:59.113607,04:38:37,98,99,97,99,0.36484169450438997,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54.5,56,2817,0,4935,OFF,MAXN
2024-11-01T19:11:00.063775,04:38:38,98,99,98,99,0.3649008188724983,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.25,3129,0,4589,OFF,MAXN
2024-11-01T19:11:01.098167,04:38:39,99,98,99,99,0.3650230092332555,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.25,2697,0,4589,OFF,MAXN
2024-11-01T19:11:02.104947,04:38:40,99,100,97,98,0.3648397236921197,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2934,0,4508,OFF,MAXN
2024-11-01T19:11:03.110857,04:38:41,98,100,98,99,0.3649313664626876,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56,54,56.25,2777,0,4702,OFF,MAXN
2024-11-01T19:11:04.093005,04:38:42,98,100,99,99,0.3650525714173096,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56,54,56.5,3170,0,4782,OFF,MAXN
2024-11-01T19:11:05.120686,04:38:43,100,98,99,97,0.36483873828598457,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.5,2656,0,4823,OFF,MAXN
2024-11-01T19:11:06.098945,04:38:44,98,97,100,99,0.3649895054246608,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2969,0,5016,OFF,MAXN
2024-11-01T19:11:07.106232,04:38:45,100,99,99,98,0.3648367674737143,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.75,2974,0,4468,OFF,MAXN
2024-11-01T19:11:08.142414,04:38:46,99,98,98,98,0.3649895054246608,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.25,2969,0,4975,OFF,MAXN
2024-11-01T19:11:09.115475,04:38:47,96,100,99,100,0.3647756722933357,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2813,0,4461,OFF,MAXN
2024-11-01T19:11:10.097047,04:38:48,98,99,97,98,0.3648673150639036,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,2616,0,4548,OFF,MAXN
2024-11-01T19:11:11.100337,04:38:49,100,98,99,100,0.36495797242833633,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2777,0,4428,OFF,MAXN
2024-11-01T19:11:12.115785,04:38:50,100,100,98,98,0.36498654920625534,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2656,0,4742,OFF,MAXN
2024-11-01T19:11:13.115946,04:38:51,99,98,99,99,0.36498654920625534,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,57,55,56.5,3089,0,4629,OFF,MAXN
2024-11-01T19:11:14.070542,04:38:52,100,99,99,98,0.36498654920625534,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.25,2737,0,4233,OFF,MAXN
2024-11-01T19:11:15.119531,04:38:53,98,98,98,99,0.36498654920625534,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.5,54.5,56.5,3049,0,4935,OFF,MAXN
2024-11-01T19:11:16.148526,04:38:54,100,98,99,99,0.3648338112553089,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2737,0,4823,OFF,MAXN
2024-11-01T19:11:17.139371,04:38:55,98,97,99,98,0.3648338112553089,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2893,0,4702,OFF,MAXN
2024-11-01T19:11:18.119051,04:38:56,99,100,98,99,0.3647697598565249,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,3084,0,4863,OFF,MAXN
2024-11-01T19:11:19.119427,04:38:57,100,98,99,100,0.36473921226633554,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,57,2656,0,4823,OFF,MAXN
2024-11-01T19:11:20.128071,04:38:58,98,98,99,100,0.3649215124013362,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2737,0,4903,OFF,MAXN
2024-11-01T19:11:21.117800,04:38:59,98,97,100,99,0.36483775287984943,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56,54,56,2697,0,4622,OFF,MAXN
2024-11-01T19:11:22.114949,04:39:00,99,96,100,99,0.36486041722095763,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.25,3014,0,4548,OFF,MAXN
2024-11-01T19:11:23.118924,04:39:01,99,97,98,99,0.36489884806022804,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.5,54.5,56.5,2616,0,4468,OFF,MAXN
2024-11-01T19:11:24.095144,04:39:02,99,98,97,99,0.3648880085927415,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.5,54.5,56.25,3129,0,4742,OFF,MAXN
2024-11-01T19:11:25.134210,04:39:03,99,98,98,99,0.3649185561829308,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56,54,56.5,2853,0,4742,OFF,MAXN
2024-11-01T19:11:26.146179,04:39:04,98,97,99,98,0.3647963658221736,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56,54,56,3049,0,4742,OFF,MAXN
2024-11-01T19:11:27.091536,04:39:05,100,99,98,98,0.3648574610025522,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,57,56.5,54.5,56.75,2934,0,4468,OFF,MAXN
2024-11-01T19:11:28.109094,04:39:06,97,98,97,100,0.3648958918418226,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.75,2656,0,4314,OFF,MAXN
2024-11-01T19:11:29.084920,04:39:07,98,98,99,99,0.36488603778047124,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.25,2656,0,4152,OFF,MAXN
2024-11-01T19:11:30.118763,04:39:08,99,99,96,99,0.3649471329608498,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56,54,56.25,2974,0,4935,OFF,MAXN
2024-11-01T19:11:31.130405,04:39:09,100,98,99,100,0.3647934096037682,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.25,2616,0,5136,OFF,MAXN
2024-11-01T19:11:32.129845,04:39:10,100,99,98,98,0.36509888550566116,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.5,54.5,56.5,2813,0,4702,OFF,MAXN
2024-11-01T19:11:33.128217,04:39:11,98,100,99,99,0.36485450478414677,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.5,3049,0,5016,OFF,MAXN
2024-11-01T19:11:34.129405,04:39:12,99,98,100,97,0.36485450478414677,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,57.5,56,54,56.75,2893,0,4468,OFF,MAXN
2024-11-01T19:11:35.128990,04:39:13,98,97,98,98,0.36473034361111933,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2974,0,4662,OFF,MAXN
2024-11-01T19:11:36.088968,04:39:14,98,99,99,99,0.3648909648111469,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,55.5,56,54,56.5,2616,0,4273,OFF,MAXN
2024-11-01T19:11:37.117773,04:39:15,99,98,98,97,0.3648525339718765,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.5,2934,0,4742,OFF,MAXN
2024-11-01T19:11:38.149738,04:39:16,100,100,99,98,0.36500428651668787,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2737,0,4863,OFF,MAXN
2024-11-01T19:11:39.157210,04:39:17,99,100,100,97,0.36497373892649854,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2974,0,4782,OFF,MAXN
2024-11-01T19:11:40.135306,04:39:18,99,100,98,98,0.36497176811422827,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,55.5,56,54,56.25,2813,0,4975,OFF,MAXN
2024-11-01T19:11:41.156936,04:39:19,99,98,98,98,0.3649106729338497,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,57,56.5,54.5,56.25,2974,0,4468,OFF,MAXN
2024-11-01T19:11:42.134201,04:39:20,99,100,99,99,0.3649185561829308,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,57,55,56,3170,0,5016,OFF,MAXN
2024-11-01T19:11:43.138053,04:39:21,100,98,98,100,0.3648190301632818,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.5,2853,0,4508,OFF,MAXN
2024-11-01T19:11:44.139536,04:39:22,98,99,98,97,0.3647569495767681,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.5,3049,0,4782,OFF,MAXN
2024-11-01T19:11:45.105910,04:39:23,98,99,98,98,0.36487913993752524,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.75,2697,0,4314,OFF,MAXN
2024-11-01T19:11:46.115893,04:39:24,98,99,99,95,0.36497078270809313,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56,54,56.75,2893,0,4508,OFF,MAXN
2024-11-01T19:11:47.132352,04:39:25,99,100,99,99,0.36509198766271517,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2697,0,4589,OFF,MAXN
2024-11-01T19:11:48.117256,04:39:26,99,97,98,99,0.36496782648968773,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56,2974,0,4589,OFF,MAXN
2024-11-01T19:11:49.154081,04:39:27,97,100,97,97,0.36487618371911984,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56,54,56.25,3245,0,4702,OFF,MAXN
2024-11-01T19:11:50.145542,04:39:28,99,98,99,98,0.3649067313093091,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.5,2893,0,4468,OFF,MAXN
2024-11-01T19:11:51.164658,04:39:29,98,97,100,100,0.3651501266246884,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,3084,0,4863,OFF,MAXN
2024-11-01T19:11:52.168630,04:39:30,100,98,100,98,0.3649422059301741,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.25,2893,0,4589,OFF,MAXN
2024-11-01T19:11:53.130967,04:39:31,98,99,97,99,0.3649648702712823,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2974,0,4935,OFF,MAXN
2024-11-01T19:11:54.170000,04:39:32,99,100,98,100,0.3649648702712823,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,56.75,3049,0,4548,OFF,MAXN
2024-11-01T19:11:55.154391,04:39:33,98,98,99,98,0.3650643962909313,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,55.5,56.5,54.5,56,2893,0,4548,OFF,MAXN
2024-11-01T19:11:56.105384,04:39:34,99,100,99,99,0.3649037750909037,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56,2858,0,4273,OFF,MAXN
2024-11-01T19:11:57.107698,04:39:35,99,97,99,98,0.3649037750909037,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56,2656,0,4314,OFF,MAXN
2024-11-01T19:11:58.188540,04:39:36,100,99,99,97,0.364536219,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,57,56.5,54.5,56.25,3124,0,4669,OFF,MAXN
2024-11-01T19:11:59.150547,04:39:37,100,99,98,99,0.3649027896847686,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,60.5,56.5,56.5,54.5,56.5,2934,0,4468,OFF,MAXN
2024-11-01T19:12:00.151154,04:39:38,97,98,98,98,0.3649638848651472,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.5,54.5,56.75,3009,0,4702,OFF,MAXN
2024-11-01T19:12:01.137883,04:39:39,98,99,99,99,0.3649027896847686,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,57,56.5,54.5,57,3129,0,4589,OFF,MAXN
2024-11-01T19:12:02.151421,04:39:40,98,98,99,95,0.36502498004552575,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.5,3009,0,4662,OFF,MAXN
2024-11-01T19:12:03.136954,04:39:41,99,100,100,99,0.36502498004552575,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.5,2777,0,4468,OFF,MAXN
2024-11-01T19:12:04.155763,04:39:42,99,99,99,97,0.3649313664626876,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56,54,56.25,3009,0,4702,OFF,MAXN
2024-11-01T19:12:05.154682,04:39:43,99,100,97,100,0.36483873828598457,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,57,56,54,56.25,3129,0,4508,OFF,MAXN
2024-11-01T19:12:06.125420,04:39:44,97,99,99,98,0.36481607394487636,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,57,55,56,2893,0,4428,OFF,MAXN
2024-11-01T19:12:07.115294,04:39:45,98,98,100,97,0.3647470955154167,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.5,2697,0,4314,OFF,MAXN
2024-11-01T19:12:08.169106,04:39:46,99,99,98,96,0.3645352331963619,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56,54,56.25,2889,0,4548,OFF,MAXN
2024-11-01T19:12:09.178637,04:39:47,100,98,98,98,0.3647825701362817,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56.25,3365,0,4742,OFF,MAXN
2024-11-01T19:12:10.172423,04:39:48,99,100,98,99,0.364941221,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56.5,54.5,56,3014,0,4548,OFF,MAXN
2024-11-01T19:12:11.173260,04:39:49,98,98,100,99,0.36490180427863345,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56.5,54.5,56.5,3014,0,5096,OFF,MAXN
2024-11-01T19:12:12.180828,04:39:50,100,99,100,98,0.3651540682492289,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56,54,56.25,2853,0,4782,OFF,MAXN
2024-11-01T19:12:13.154489,04:39:51,98,99,98,97,0.3648397236921197,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56.5,56,54,56.25,3205,0,4823,OFF,MAXN
2024-11-01T19:12:14.182062,04:39:52,99,98,98,100,0.3648091761019304,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,57,56.5,54.5,56.75,3014,0,4468,OFF,MAXN
2024-11-01T19:12:15.177998,04:39:53,99,99,98,98,0.36489884806022804,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56,54,56.75,2853,0,4387,OFF,MAXN
2024-11-01T19:12:16.175504,04:39:54,99,99,100,98,0.36489884806022804,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61,56,56.5,54.5,56.25,2737,0,4863,OFF,MAXN
2024-11-01T19:12:17.165933,04:39:55,97,98,98,100,0.3647766576994708,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56,56.5,54.5,57,3049,0,4669,OFF,MAXN
2024-11-01T19:12:18.181292,04:39:56,100,99,100,99,0.3650200530148501,0.015251174212621892,0,0,0,25500,OFF,OFF,OFF,OFF,OFF,OFF,31.372549019607842,61.5,56.5,56,54,56.25,2813,0,4428,OFF,MAXN
